PROTEOME ; FUNANNOTATE ; ERROR FUNANNOTATE
ACOL01000658:c(156-425) ; ND ; ND
ACOL01000006:c(15182-15448) ; ND ; ND
ACOL01000023:c(9273-9539) ; contig54:9273-9539(-); OK
ACOL01000040:4550-4816 ; ND ; ND
ACOL01000040:4820-5086 ; ND ; ND
ACOL01000044:c(4534-4800) ; contig54:4534-4800(-); OK
ACOL01000055:7964-8230 ; contig54:7964-8230(+); OK
ACOL01000062:5197-5463 ; ND ; ND
ACOL01002537:24-290 ; ND ; ND
ACOL01000016:c(1768-2031) ; ND ; ND
ACOL01000018:c(11718-11981) ; ND ; ND
ACOL01000057:2779-3042 ; contig54:2779-3042(+); OK
ACOL01000069:c(11265-11528) ; contig53:11265-11528(-); OK
ACOL01000109:c(996-1259) ; ND ; ND
ACOL01000007:11706-11966 ; ND ; ND
ACOL01000019:c(11173-11433) ; ND ; ND
ACOL01000020:10433-10693 ; ND ; ND
ACOL01000488:2417-2677 ; contig49:2417-2677(+); OK
ACOL01000003:c(5803-6060) ; contig54:5803-6060(-); OK
ACOL01000214:c(4593-4850) ; ND ; ND
ACOL01000481:605-862 ; contig49:605-862(+); OK
ACOL01003501:43-300 ; ND ; ND
ACOL01000006:c(32873-33127) ; ND ; ND
ACOL01000060:c(7514-7768) ; ND ; ND
ACOL01000079:978-1232 ; ND ; ND
ACOL01000249:1232-1486 ; ND ; ND
ACOL01000019:1524-1775 ; ND ; ND
ACOL01000050:9126-9377 ; ND ; ND
ACOL01000050:14494-14745 ; ND ; ND
ACOL01000106:c(8600-8851) ; ND ; ND
ACOL01000111:c(1477-1728) ; ND ; ND
ACOL01000145:7319-7570 ; contig53:7319-7570(+); OK
ACOL01000392:3178-3429 ; ND ; ND
ACOL01000004:2570-2818 ; ND ; ND
ACOL01000038:c(13221-13469) ; contig54:13221-13469(-); OK
ACOL01000044:c(8832-9080) ; contig54:8832-9080(-); OK
ACOL01000053:1729-1977 ; ND ; ND
ACOL01000067:5800-6048 ; contig53:5800-6048(+); OK
ACOL01000109:c(5198-5446) ; ND ; ND
ACOL01000034:c(9444-9689) ; ND ; ND
ACOL01000038:6418-6663 ; ND ; ND
ACOL01000380:412-657 ; ND ; ND
ACOL01000480:1531-1776 ; ND ; ND
ACOL01003900:c(220-465) ; contig15:220-465(-); OK
ACOL01000002:c(19972-20214) ; ND ; ND
ACOL01000019:7441-7683 ; ND ; ND
ACOL01000060:c(2617-2859) ; ND ; ND
ACOL01000390:c(2568-2810) ; ND ; ND
ACOL01000446:c(1426-1668) ; contig50:1426-1668(-); OK
ACOL01000019:1799-2038 ; ND ; ND
ACOL01000115:c(797-1036) ; ND ; ND
ACOL01000124:c(9219-9458) ; ND ; ND
ACOL01002923:351-590 ; ND ; ND
ACOL01004567:163-402 ; ND ; ND
ACOL01000008:c(23568-23804) ; ND ; ND
ACOL01000068:c(join(13792..14008,14031..14050)) ; ND ; ND
ACOL01000124:7202-7438 ; ND ; ND
ACOL01000522:c(1827-2063) ; ND ; ND
ACOL01000625:c(1376-1612) ; ND ; ND
ACOL01000001:c(56352-56585) ; ND ; ND
ACOL01000003:c(22531-22764) ; ND ; ND
ACOL01000011:965-1198 ; ND ; ND
ACOL01000028:c(3924-4157) ; ND ; ND
ACOL01000070:6105-6338 ; ND ; ND
ACOL01000077:6019-6252 ; ND ; ND
ACOL01000115:join(2856..2858,2886..3116) ; contig53:2856-3116(+); error (1426/2856)(1668/3116)
ACOL01000718:c(576-809) ; ND ; ND
ACOL01004108:c(86-319) ; ND ; ND
ACOL01000026:6216-6446 ; ND ; ND
ACOL01000114:8048-8278 ; ND ; ND
ACOL01000211:c(653-883) ; ND ; ND
ACOL01000069:c(9242-9469) ; ND ; ND
ACOL01000346:c(1810-2037) ; ND ; ND
ACOL01000348:1205-1432 ; ND ; ND
ACOL01000600:1698-1925 ; ND ; ND
ACOL01000011:13506-13730 ; ND ; ND
ACOL01000040:3099-3323 ; ND ; ND
ACOL01000124:c(7452-7676) ; ND ; ND
ACOL01000864:c(1091-1315) ; ND ; ND
ACOL01000006:8828-9049 ; ND ; ND
ACOL01000016:c(11216-11437) ; ND ; ND
ACOL01000038:c(13476-13697) ; ND ; ND
ACOL01000158:1195-1416 ; ND ; ND
ACOL01001080:c(817-1038) ; ND ; ND
ACOL01000048:c(10416-10631) ; ND ; ND
ACOL01000150:5969-6184 ; ND ; ND
ACOL01000277:c(3602-3817) ; ND ; ND
ACOL01000467:2508-2723 ; ND ; ND
ACOL01001655:430-645 ; ND ; ND
ACOL01003339:251-466 ; ND ; ND
ACOL01000124:7844-8056 ; ND ; ND
ACOL01000467:c(2005-2217) ; ND ; ND
ACOL01000008:16509-16718 ; ND ; ND
ACOL01000024:c(18124-18333) ; ND ; ND
ACOL01000006:c(31649-31855) ; ND ; ND
ACOL01000020:c(18977-19183) ; ND ; ND
ACOL01000095:c(1955-2161) ; ND ; ND
ACOL01000108:6462-6668 ; ND ; ND
ACOL01000186:4892-5098 ; ND ; ND
ACOL01001071:930-1136 ; ND ; ND
ACOL01001534:c(354-560) ; ND ; ND
ACOL01001845:c(364-570) ; ND ; ND
ACOL01002240:c(42-248) ; ND ; ND
ACOL01000001:c(35382-35585) ; ND ; ND
ACOL01000028:4730-4933 ; ND ; ND
ACOL01000031:14329-14532 ; ND ; ND
ACOL01000050:7369-7572 ; ND ; ND
ACOL01000054:c(13876-14079) ; ND ; ND
ACOL01000066:12528-12731 ; ND ; ND
ACOL01000294:c(3634-3837) ; ND ; ND
ACOL01001192:c(25-228) ; ND ; ND
ACOL01002757:55-258 ; ND ; ND
ACOL01003069:c(31-234) ; ND ; ND
ACOL01000124:c(9442-9642) ; ND ; ND
ACOL01001904:83-283 ; ND ; ND
ACOL01000044:4192-4389 ; ND ; ND
ACOL01001723:c(16-213) ; ND ; ND
ACOL01002018:170-367 ; ND ; ND
ACOL01003285:376-573 ; ND ; ND
ACOL01004452:c(189-386) ; ND ; ND
ACOL01005399:87-284 ; ND ; ND
ACOL01000030:c(12309-12503) ; ND ; ND
ACOL01000036:c(17994-18188) ; ND ; ND
ACOL01000047:c(3535-3729) ; ND ; ND
ACOL01000128:c(6472-6666) ; ND ; ND
ACOL01001408:c(171-365) ; ND ; ND
ACOL01000047:12416-12607 ; ND ; ND
ACOL01000119:8477-8668 ; ND ; ND
ACOL01000406:3022-3213 ; ND ; ND
ACOL01005319:c(103-294) ; ND ; ND
ACOL01000067:2561-2746 ; ND ; ND
ACOL01001143:c(136-318) ; ND ; ND
ACOL01001398:385-567 ; ND ; ND
ACOL01001424:683-865 ; ND ; ND
ACOL01000236:3536-3706 ; ND ; ND
ACOL01000988:c(497-664) ; ND ; ND
ACOL01000060:10317-10478 ; ND ; ND
ACOL01000086:3449-3607 ; ND ; ND
ACOL01000552:76-213 ; ND ; ND
ACOL01000152:274-408 ; ND ; ND
ND ; contig54:34519-38292(+) ; ND
ND ; contig54:8653-11862(+) ; ND
ND ; contig52:4024-7161(-) ; ND
ND ; contig52:3192-6098(+) ; ND
ND ; contig54:9450-11981(+) ; ND
ND ; contig53:10993-13239(+) ; ND
ND ; contig53:7013-9229(-) ; ND
ND ; contig54:5208-7364(-) ; ND
ND ; contig54:9076-11122(-) ; ND
ND ; contig52:3799-5589(+) ; ND
ND ; contig54:23054-24793(-) ; ND
ND ; contig54:4666-6366(-) ; ND
ND ; contig53:9249-10943(+) ; ND
ND ; contig53:6317-7987(+) ; ND
ND ; contig52:2321-3982(+) ; ND
ND ; contig54:6025-7683(+) ; ND
ND ; contig54:11682-13283(+) ; ND
ND ; contig52:5399-6979(-) ; ND
ND ; contig54:6937-8481(+) ; ND
ND ; contig54:26558-28027(-) ; ND
ND ; contig47:69-1526(-) ; ND
ND ; contig54:8976-10424(-) ; ND
ND ; contig54:14898-16319(-) ; ND
ND ; contig51:28-1413(-) ; ND
ND ; contig51:366-1700(-) ; ND
ND ; contig51:1827-3155(-) ; ND
ND ; contig47:69-1384(-) ; ND
ND ; contig53:6246-7562(+) ; ND
ND ; contig52:2323-3636(-) ; ND
ND ; contig53:4728-6033(-) ; ND
ND ; contig49:539-1820(+) ; ND
ND ; contig53:2034-3281(-) ; ND
ND ; contig50:522-1742(+) ; ND
ND ; contig47:429-1643(-) ; ND
ND ; contig54:34348-35547(-) ; ND
ND ; contig53:8186-9346(+) ; ND
ND ; contig54:12324-13439(+) ; ND
ND ; contig50:628-1728(-) ; ND
ND ; contig52:2328-3428(-) ; ND
ND ; contig52:2133-3228(-) ; ND
ND ; contig54:7414-8496(-) ; ND
ND ; contig54:45138-46220(-) ; ND
ND ; contig54:8680-9735(-) ; ND
ND ; contig46:403-1419(+) ; ND
ND ; contig54:13336-14350(-) ; ND
ND ; contig53:3391-4380(-) ; ND
ND ; contig43:19-984(-) ; ND
ND ; contig53:199-1167(-) ; ND
ND ; contig53:700-1647(-) ; ND
ND ; contig53:7593-8519(-) ; ND
ND ; contig52:3556-4479(+) ; ND
ND ; contig53:1730-2653(-) ; ND
ND ; contig49:1621-2535(-) ; ND
ND ; contig47:496-1386(-) ; ND
ND ; contig54:9984-10874(-) ; ND
ND ; contig54:2733-3617(-) ; ND
ND ; contig54:873-1739(-) ; ND
ND ; contig53:3260-4121(-) ; ND
ND ; contig54:821-1669(+) ; ND
ND ; contig54:11949-12785(+) ; ND
ND ; contig42:185-1015(+) ; ND
ND ; contig53:8-816(-) ; ND
ND ; contig46:635-1435(-) ; ND
ND ; contig53:5013-5810(-) ; ND
ND ; contig53:1236-2021(-) ; ND
ND ; contig46:642-1421(-) ; ND
ND ; contig52:4740-5483(-) ; ND
ND ; contig54:7509-8249(+) ; ND
ND ; contig53:1596-2333(-) ; ND
ND ; contig49:1022-1756(-) ; ND
ND ; contig47:63-788(-) ; ND
ND ; contig38:105-821(-) ; ND
ND ; contig54:143-859(-) ; ND
ND ; contig47:217-927(-) ; ND
ND ; contig54:7701-8408(-) ; ND
ND ; contig40:14-706(-) ; ND
ND ; contig52:1621-2304(+) ; ND
ND ; contig53:3521-4201(-) ; ND
ND ; contig53:8850-9524(-) ; ND
ND ; contig53:5639-6310(-) ; ND
ND ; contig54:13369-14034(+) ; ND
ND ; contig54:14798-15460(+) ; ND
ND ; contig54:10731-11393(-) ; ND
ND ; contig49:921-1580(-) ; ND
ND ; contig36:139-793(+) ; ND
ND ; contig53:1429-2079(+) ; ND
ND ; contig54:5461-6102(-) ; ND
ND ; contig54:28079-28719(-) ; ND
ND ; contig54:9361-9999(+) ; ND
ND ; contig35:6-638(-) ; ND
ND ; contig31:1-625(-) ; ND
ND ; contig48:623-1249(+) ; ND
ND ; contig52:2933-3553(+) ; ND
ND ; contig46:791-1407(+) ; ND
ND ; contig29:7-617(-) ; ND
ND ; contig50:2476-3070(+) ; ND
ND ; contig45:60-653(+) ; ND
ND ; contig49:1419-2009(-) ; ND
ND ; contig44:436-1023(-) ; ND
ND ; contig53:3955-4542(-) ; ND
ND ; contig50:2331-2906(-) ; ND
ND ; contig54:8791-9366(+) ; ND
ND ; contig54:11270-11842(-) ; ND
ND ; contig27:63-620(-) ; ND
ND ; contig51:286-831(-) ; ND
ND ; contig22:39-572(+) ; ND
ND ; contig51:3216-3743(-) ; ND
ND ; contig22:78-600(-) ; ND
ND ; contig14:42-554(-) ; ND
ND ; contig53:3099-3614(-) ; ND
ND ; contig54:15361-15876(+) ; ND
ND ; contig54:24821-25336(+) ; ND
ND ; contig36:40-552(+) ; ND
ND ; contig8:12-520(-) ; ND
ND ; contig24:2-508(+) ; ND
ND ; contig54:6405-6911(-) ; ND
ND ; contig7:5-508(-) ; ND
ND ; contig17:62-565(+) ; ND
ND ; contig45:140-643(+) ; ND
ND ; contig24:114-614(-) ; ND
ND ; contig25:12-507(-) ; ND
ND ; contig8:1-493(-) ; ND
ND ; contig9:47-532(+) ; ND
ND ; contig48:55-538(-) ; ND
ND ; contig5:19-489(-) ; ND
ND ; contig35:282-749(+) ; ND
ND ; contig45:13-477(+) ; ND
ND ; contig54:25395-25859(+) ; ND
ND ; contig35:236-697(-) ; ND
ND ; contig48:1133-1591(-) ; ND
ND ; contig48:104-556(+) ; ND
ND ; contig10:12-459(-) ; ND
ND ; contig31:160-609(-) ; ND
ND ; contig46:683-1132(+) ; ND
ND ; contig24:10-451(-) ; ND
ND ; contig45:26-467(-) ; ND
ND ; contig48:398-841(+) ; ND
ND ; contig49:1312-1746(+) ; ND
ND ; contig53:8008-8442(+) ; ND
ND ; contig51:3605-4036(-) ; ND
ND ; contig5:41-467(-) ; ND
ND ; contig52:4223-4648(-) ; ND
ND ; contig54:10731-11156(-) ; ND
ND ; contig30:11-421(+) ; ND
ND ; contig10:25-435(-) ; ND
ND ; contig41:329-739(-) ; ND
ND ; contig41:116-523(+) ; ND
ND ; contig43:684-1091(+) ; ND
ND ; contig22:124-528(-) ; ND
ND ; contig52:6086-6487(-) ; ND
ND ; contig53:930-1331(+) ; ND
ND ; contig50:78-473(+) ; ND
ND ; contig51:2030-2425(-) ; ND
ND ; contig28:22-411(-) ; ND
ND ; contig52:6545-6937(-) ; ND
ND ; contig52:5894-6286(-) ; ND
ND ; contig54:8799-9191(+) ; ND
ND ; contig53:3211-3600(+) ; ND
ND ; contig33:294-680(-) ; ND
ND ; contig54:15133-15517(+) ; ND
ND ; contig23:40-421(-) ; ND
ND ; contig37:390-771(-) ; ND
ND ; contig36:110-487(-) ; ND
ND ; contig8:1-373(-) ; ND
ND ; contig33:155-526(-) ; ND
ND ; contig22:83-451(-) ; ND
ND ; contig35:167-535(+) ; ND
ND ; contig39:296-664(-) ; ND
ND ; contig28:22-385(-) ; ND
ND ; contig48:866-1231(+) ; ND
ND ; contig49:377-742(+) ; ND
ND ; contig49:1179-1544(-) ; ND
ND ; contig50:900-1259(-) ; ND
ND ; contig29:320-674(+) ; ND
ND ; contig53:1681-2037(+) ; ND
ND ; contig54:25921-26276(+) ; ND
ND ; contig52:4159-4512(+) ; ND
ND ; contig54:15890-16240(+) ; ND
ND ; contig14:40-387(+) ; ND
ND ; contig53:1796-2138(-) ; ND
ND ; contig6:184-523(+) ; ND
ND ; contig54:6011-6349(+) ; ND
ND ; contig:153-488(-) ; ND
ND ; contig49:919-1254(-) ; ND
ND ; contig:12-341(-) ; ND
ND ; contig32:299-631(-) ; ND
ND ; contig54:11266-11598(+) ; ND
ND ; contig13:182-511(+) ; ND
ND ; contig25:203-532(-) ; ND
ND ; contig43:368-697(-) ; ND
ND ; contig54:13843-14172(+) ; ND
ND ; contig43:701-1027(-) ; ND
ND ; contig53:3670-3996(+) ; ND
ND ; contig32:7-328(+) ; ND
ND ; contig47:803-1126(-) ; ND
ND ; contig52:3095-3418(+) ; ND
ND ; contig34:427-745(+) ; ND
ND ; contig52:2767-3087(+) ; ND
ND ; contig54:6950-7270(-) ; ND
ND ; contig:111-428(+) ; ND
ND ; contig50:729-1046(+) ; ND
ND ; contig53:1208-1525(-) ; ND
ND ; contig7:174-488(-) ; ND
ND ; contig54:30478-30792(+) ; ND
ND ; contig29:46-357(-) ; ND
ND ; contig51:72-383(-) ; ND
ND ; contig2:30-338(+) ; ND
ND ; contig33:109-417(-) ; ND
ND ; contig51:2011-2319(+) ; ND
ND ; contig5:181-486(-) ; ND
ND ; contig32:109-414(+) ; ND
ND ; contig53:8978-9283(+) ; ND
ND ; contig22:267-566(+) ; ND
ND ; contig34:131-430(-) ; ND
ND ; contig6:59-355(-) ; ND
ND ; contig49:577-870(+) ; ND
ND ; contig10:182-466(+) ; ND
ND ; contig45:368-652(-) ; ND
ND ; contig44:67-345(-) ; ND
ND ; contig51:734-1012(-) ; ND
ND ; contig54:4124-4402(+) ; ND
ND ; contig33:12-287(+) ; ND
ND ; contig23:308-580(+) ; ND
ND ; contig40:25-295(-) ; ND
ND ; contig46:996-1268(+) ; ND
ND ; contig50:1006-1278(-) ; ND
ND ; contig15:228-494(-) ; ND
ND ; contig46:1198-1464(+) ; ND
ND ; contig50:571-834(+) ; ND
ND ; contig51:1684-1947(+) ; ND
ND ; contig49:1220-1480(+) ; ND
ND ; contig53:1084-1344(+) ; ND
ND ; contig6:66-323(-) ; ND
ND ; contig8:152-409(-) ; ND
ND ; contig25:201-458(+) ; ND
ND ; contig52:3388-3645(-) ; ND
ND ; contig26:66-320(+) ; ND
ND ; contig29:58-312(+) ; ND
ND ; contig39:6-250(-) ; ND
ND ; contig53:1225-1470(+) ; ND
ND ; contig54:12445-13256(-) ; ND
ND ; contig53:5566-5990(-) ; ND
ND ; contig53:512-1746(-) ; ND
ND ; contig53:6679-8567(+) ; ND
ND ; contig54:15649-16211(-) ; ND
ND ; contig54:7542-9022(-) ; ND
