PROTEOME ; PRODIGAL ; ERROR PRODIGAL
ABGB01000016:12980-13366 ; NW_003102064:12980-13366(+); OK
ABGB01000210:914-1300 ; NW_003102333:3-800(+); error (914/3)(1300/800)
ABGB01000019:c(53315-53698) ; NW_003102067:53315-53698(-); OK
ABGB01000029:c(19050-19430) ; NW_003102077:19050-19430(-); OK
ABGB01001058:155-535 ; NW_003103106:155-535(+); OK
ABGB01000005:10282-10659 ; NW_001849445:10282-10659(+); OK
ABGB01000014:5154-5531 ; NW_003102062:5154-5531(+); OK
ABGB01000001:85345-85719 ; NW_001849444:118378-118752(-); error (85345/118378)(85719/118752)
ABGB01000004:24386-24760 ; NW_001849444:56809-57183(-); error (24386/56809)(24760/57183)
ABGB01000014:c(84910-85284) ; NW_003102062:84910-85374(-); error - start (85284/85374)
ABGB01000016:41642-42016 ; NW_003102064:41642-42016(+); OK
ABGB01000030:12001-12375 ; NW_003102078:12001-12375(+); OK
ABGB01000020:57738-58109 ; NW_003102068:57738-58109(+); OK
ABGB01000038:2450-2821 ; NW_003102086:2450-2821(+); OK
ABGB01001006:c(418-789) ; NW_003103054:418-789(-); OK
ABGB01001006:c(418-789) ; NW_003102275:448-819(-); error (418/448)(789/819)
ABGB01000002:c(70528-70896) ; NW_001849446:88432-88800(-); error (70528/88432)(70896/88800)
ABGB01000015:95855-96223 ; NW_003102063:95855-96223(+); OK
ABGB01000015:101374-101739 ; NW_003102063:101374-101739(+); OK
ABGB01000019:c(3994-4359) ; ND ; ND
ABGB01000033:12140-12505 ; NW_003102081:12140-12505(+); OK
ABGB01000037:9581-9946 ; NW_003102085:9581-9946(+); OK
ABGB01000881:c(585-950) ; NW_003102347:428-1606(-); error (585/428)(950/1606)
ABGB01000004:c(23873-24235) ; NW_001849444:57334-57696(+); error (23873/57334)(24235/57696)
ABGB01000016:74949-75311 ; NW_003102064:74949-75311(+); OK
ABGB01000033:c(7695-8057) ; NW_003102081:7695-8000(-); error - start (8057/8000)
ABGB01000276:664-1026 ; NW_003103218:697-1143(-); error (664/697)(1026/1143)
ABGB01000015:c(71761-72120) ; NW_003102063:71761-72120(-); OK
ABGB01000020:36594-36953 ; NW_003102068:36594-36953(+); OK
ABGB01000018:43345-43701 ; NW_003102066:43345-43701(+); OK
ABGB01000018:c(55728-56084) ; NW_003102066:55728-56084(-); OK
ABGB01000027:12751-13107 ; NW_003102075:12751-13107(+); OK
ABGB01000036:c(4682-5038) ; NW_003102084:4682-5038(-); OK
ABGB01000001:c(84869-85222) ; NW_001849444:118875-119228(+); error (84869/118875)(85222/119228)
ABGB01000027:20033-20386 ; NW_003102075:20033-20386(+); OK
ABGB01000036:c(884-1237) ; NW_003102084:884-1237(-); OK
ABGB01000016:c(35671-36021) ; NW_003102064:35671-36021(-); OK
ABGB01000243:c(656-1006) ; ND ; ND
ABGB01000023:3758-4105 ; NW_003102071:3767-4105(+); error - start (3758/3767)
ABGB01000026:4620-4967 ; NW_003102074:4620-4967(+); OK
ABGB01000038:c(4482-4829) ; NW_003102086:4482-4829(-); OK
ABGB01000541:849-1196 ; ND ; ND
ABGB01000002:c(70139-70483) ; NW_001849446:88043-88387(-); error (70139/88043)(70483/88387)
ABGB01000002:c(77643-77984) ; NW_001849446:95547-95888(-); error (77643/95547)(77984/95888)
ABGB01000003:c(55093-55434) ; NW_001849445:98519-98860(-); error (55093/98519)(55434/98860)
ABGB01000035:c(9933-10274) ; NW_003102083:9933-10274(-); OK
ABGB01000388:488-829 ; ND ; ND
ABGB01000001:70179-70517 ; ND ; ND
ABGB01000005:34244-34582 ; NW_001849445:34244-34582(+); OK
ABGB01000017:c(24168-24506) ; NW_003102106:3044-3382(-); error (24168/3044)(24506/3382)
ABGB01000017:c(24168-24506) ; NW_003102065:24168-24506(-); OK
ABGB01000017:c(56243-56581) ; NW_003102065:56243-56581(-); OK
ABGB01000024:c(237-575) ; NW_003102072:237-575(-); OK
ABGB01000040:c(6778-7116) ; NW_003102088:6778-7116(-); OK
ABGB01000002:39007-39339 ; NW_001849446:56911-57243(+); error (39007/56911)(39339/57243)
ABGB01000015:c(102679-103011) ; ND ; ND
ABGB01000017:c(28297-28629) ; ND ; ND
ABGB01000027:c(12393-12725) ; NW_003102075:12393-12725(-); OK
ABGB01000001:41997-42326 ; NW_001849444:161771-162100(-); error (41997/161771)(42326/162100)
ABGB01000002:c(10239-10568) ; NW_001849446:28143-28472(-); error (10239/28143)(10568/28472)
ABGB01000014:1627-1956 ; NW_003102062:1627-1956(+); OK
ABGB01000049:4912-5241 ; NW_003102097:4948-5241(+); error - start (4912/4948)
ABGB01000202:580-909 ; NW_003102520:167-466(+); error (580/167)(909/466)
ABGB01000202:580-909 ; NW_003102378:837-1136(-); error (580/837)(909/1136)
ABGB01000202:580-909 ; NW_003102250:610-909(+); error - start (580/610)
ABGB01000003:c(37817-38143) ; NW_001849445:81243-81569(-); error (37817/81243)(38143/81569)
ABGB01000003:c(79506-79832) ; NW_001849445:122932-123294(-); error (79506/122932)(79832/123294)
ABGB01000019:51487-51813 ; NW_003102067:51487-51813(+); OK
ABGB01000025:c(1096-1422) ; NW_003102096:7022-7348(-); error (1096/7022)(1422/7348)
ABGB01000025:c(1096-1422) ; NW_003102073:1096-1422(-); OK
ABGB01000002:16372-16695 ; NW_001849446:34276-34599(+); error (16372/34276)(16695/34599)
ABGB01000024:c(18279-18602) ; NW_003102072:18279-18602(-); OK
ABGB01000057:c(2662-2985) ; NW_003102105:2662-2985(-); OK
ABGB01000004:45865-46182 ; NW_001849444:35387-35704(-); error (45865/35387)(46182/35704)
ABGB01000019:c(42871-43185) ; NW_003102067:42871-43185(-); OK
ABGB01000020:c(6960-7274) ; NW_003102068:6960-7274(-); OK
ABGB01000031:c(9900-10214) ; ND ; ND
ABGB01001153:c(758-1072) ; ND ; ND
ABGB01000014:c(117820-118131) ; NW_003102062:117820-118131(-); OK
ABGB01000784:293-604 ; NW_003103427:2-379(+); error (293/2)(604/379)
ABGB01000002:15967-16275 ; NW_001849446:33871-34179(+); error (15967/33871)(16275/34179)
ABGB01000002:92986-93294 ; NW_001849446:110890-111198(+); error (92986/110890)(93294/111198)
ABGB01000014:c(37503-37811) ; NW_003102062:37503-37811(-); OK
ABGB01000021:c(31411-31719) ; NW_003102069:31411-31719(-); OK
ABGB01000704:322-630 ; NW_003102752:364-630(+); error - start (322/364)
ABGB01000017:c(49785-50090) ; NW_003102623:789-1040(-); error (49785/789)(50090/1040)
ABGB01000018:c(14795-15100) ; NW_003102066:14795-15178(-); error - start (15100/15178)
ABGB01000021:c(31747-32052) ; NW_003102069:31747-32094(-); error - start (32052/32094)
ABGB01000035:c(18782-19087) ; NW_003102083:18782-19024(-); error - start (19087/19024)
ABGB01000372:c(870-1175) ; ND ; ND
ABGB01000002:c(37861-38163) ; NW_001849446:55765-56067(-); error (37861/55765)(38163/56067)
ABGB01000014:c(6181-6483) ; NW_003102062:6181-6483(-); OK
ABGB01000022:c(29065-29367) ; NW_003102070:29065-29367(-); OK
ABGB01000027:10539-10841 ; NW_003102075:10539-10841(+); OK
ABGB01000002:20544-20843 ; NW_001849446:38448-38747(+); error (20544/38448)(20843/38747)
ABGB01000003:7791-8090 ; NW_001849445:51217-51516(+); error (7791/51217)(8090/51516)
ABGB01000015:c(23758-24057) ; ND ; ND
ABGB01000140:1549-1848 ; ND ; ND
ABGB01000003:c(24477-24773) ; NW_001849445:67903-68199(-); error (24477/67903)(24773/68199)
ABGB01000005:c(39019-39315) ; NW_001849445:39019-39315(-); OK
ABGB01000016:6037-6333 ; NW_003102064:6037-6333(+); OK
ABGB01000016:c(42057-42353) ; NW_003102064:42057-42353(-); OK
ABGB01000037:c(4484-4780) ; NW_003102085:4484-4780(-); OK
ABGB01000001:84034-84327 ; ND ; ND
ABGB01000004:50992-51285 ; NW_001849444:30284-30592(-); error (50992/30284)(51285/30592)
ABGB01000014:c(111141-111434) ; NW_003102062:111141-111386(-); error - start (111434/111386)
ABGB01000028:9300-9593 ; NW_003102076:9303-9593(+); error - start (9300/9303)
ABGB01000687:293-586 ; NW_003102735:293-586(+); OK
ABGB01000001:c(5947-6237) ; NW_001849444:197860-198150(+); error (5947/197860)(6237/198150)
ABGB01000002:c(17503-17793) ; NW_001849446:35407-35697(-); error (17503/35407)(17793/35697)
ABGB01000014:110849-111139 ; NW_003102062:110849-111139(+); OK
ABGB01000022:25350-25640 ; NW_003102070:25350-25640(+); OK
ABGB01000026:21381-21671 ; NW_003102074:21381-21671(+); OK
ABGB01000015:c(51036-51323) ; ND ; ND
ABGB01000016:c(14169-14456) ; NW_003102064:14169-14456(-); OK
ABGB01000016:c(23779-24066) ; ND ; ND
ABGB01000018:34655-34942 ; NW_003102066:34655-34942(+); OK
ABGB01000038:c(8721-9008) ; ND ; ND
ABGB01000042:c(4122-4409) ; NW_003102090:4122-4409(-); OK
ABGB01001144:c(733-1020) ; NW_003103192:733-1002(-); error - start (1020/1002)
ABGB01000004:11628-11912 ; NW_001849444:69657-69941(-); error (11628/69657)(11912/69941)
ABGB01000007:c(242-526) ; NW_001849446:2494-2835(-); error (242/2494)(526/2835)
ABGB01000001:113857-114138 ; NW_001849444:89959-90219(-); error (113857/89959)(114138/90219)
ABGB01000001:113857-114138 ; NW_003102081:5206-5466(+); error (113857/5206)(114138/5466)
ABGB01000021:20670-20951 ; ND ; ND
ABGB01000023:20081-20362 ; NW_003102071:20063-20362(+); error - start (20081/20063)
ABGB01000001:c(15512-15790) ; ND ; ND
ABGB01000016:c(34237-34515) ; NW_003102064:34237-34515(-); OK
ABGB01000016:c(101791-102069) ; NW_003102064:101791-102069(-); OK
ABGB01000018:c(71047-71325) ; NW_003102066:71047-71325(-); OK
ABGB01000039:c(12427-12705) ; NW_003102087:12427-12705(-); OK
ABGB01000046:1571-1849 ; ND ; ND
ABGB01000015:24139-24414 ; NW_003102063:24139-24414(+); OK
ABGB01000029:c(18747-19022) ; NW_003102077:18747-19022(-); OK
ABGB01000030:c(23203-23478) ; NW_003102078:23203-23478(-); OK
ABGB01000035:c(137-412) ; NW_003102083:137-412(-); OK
ABGB01001346:c(571-843) ; ND ; ND
ABGB01000001:c(76283-76552) ; ND ; ND
ABGB01000004:80271-80540 ; ND ; ND
ABGB01000014:63587-63856 ; NW_003102062:63587-63856(+); OK
ABGB01000030:11677-11946 ; NW_003102078:11677-11946(+); OK
ABGB01000099:738-1007 ; ND ; ND
ABGB01000142:c(685-954) ; NW_003102190:685-954(-); OK
ABGB01000148:39-308 ; ND ; ND
ABGB01000519:645-914 ; ND ; ND
ABGB01001479:556-825 ; NW_003103260:2-1039(+); error (556/2)(825/1039)
ABGB01000021:c(9657-9923) ; NW_003102069:9657-9923(-); OK
ABGB01000022:20531-20797 ; NW_003102070:20531-20797(+); OK
ABGB01000022:c(27240-27506) ; NW_003102070:27240-27506(-); OK
ABGB01000117:1005-1271 ; NW_003102571:460-726(-); error (1005/460)(1271/726)
ABGB01000007:3215-3478 ; NW_001849446:5467-5730(+); error (3215/5467)(3478/5730)
ABGB01000082:c(861-1121) ; NW_003102434:396-764(+); error (861/396)(1121/764)
ABGB01000341:1036-1296 ; NW_003102389:1036-1296(+); OK
ABGB01000001:c(37369-37626) ; NW_001849444:166471-166728(+); error (37369/166471)(37626/166728)
ABGB01000001:c(102980-103237) ; ND ; ND
ABGB01000004:c(79880-80137) ; ND ; ND
ABGB01000032:103-360 ; NW_003102080:103-360(+); OK
ABGB01000498:c(80-337) ; ND ; ND
ABGB01000002:83462-83716 ; NW_001849446:101366-101620(+); error (83462/101366)(83716/101620)
ABGB01000027:18791..19045 ; NW_003102075:18791-19045(+); error (83462/18791)(83716/19045)
ABGB01000001:63526-63777 ; NW_001849444:140320-140571(-); error (63526/140320)(63777/140571)
ABGB01000018:c(30334-30585) ; NW_003102066:30334-30585(-); OK
ABGB01000019:c(24273-24524) ; NW_003102067:24273-24524(-); OK
ABGB01000019:c(31614-31862) ; NW_003102067:31614-31862(-); OK
ABGB01000755:c(256-504) ; NW_003103734:89-760(-); error (256/89)(504/760)
ABGB01000002:21784-22029 ; NW_001849446:39688-39933(+); error (21784/39688)(22029/39933)
ABGB01000004:c(10597-10842) ; NW_001849444:70727-70972(+); error (10597/70727)(10842/70972)
ABGB01000014:7342-7587 ; NW_003102062:7342-7587(+); OK
ABGB01000020:5317-5562 ; ND ; ND
ABGB01000026:5043-5288 ; ND ; ND
ABGB01000370:217-462 ; ND ; ND
ABGB01000003:c(18456-18698) ; NW_001849445:61882-62166(-); error (18456/61882)(18698/62166)
ABGB01000026:c(27384-27626) ; ND ; ND
ABGB01000037:c(4815-5057) ; ND ; ND
ABGB01000569:c(870-1112) ; NW_003102617:870-1112(-); OK
ABGB01000014:101993-102232 ; ND ; ND
ABGB01000022:c(3528-3764) ; ND ; ND
ABGB01000004:c(7670-7903) ; ND ; ND
ABGB01000015:105053-105286 ; ND ; ND
ABGB01000548:c(755-988) ; ND ; ND
ABGB01000001:c(55495-55725) ; ND ; ND
ABGB01000003:c(69904-70131) ; ND ; ND
ABGB01000016:42414-42641 ; ND ; ND
ABGB01000017:47314-47541 ; NW_003102065:47272-47541(+); error - start (47314/47272)
ABGB01000026:c(24323-24550) ; ND ; ND
ABGB01000036:c(1784-2011) ; ND ; ND
ABGB01000063:2650-2877 ; ND ; ND
ABGB01000001:5663-5887 ; ND ; ND
ABGB01000001:42382-42606 ; ND ; ND
ABGB01000003:c(20542-20766) ; ND ; ND
ABGB01000039:15669-15893 ; ND ; ND
ABGB01000001:74309-74530 ; ND ; ND
ABGB01000002:c(15725-15946) ; ND ; ND
ABGB01000005:10683-10904 ; ND ; ND
ABGB01000017:c(49455-49676) ; ND ; ND
ABGB01000001:c(36989-37207) ; ND ; ND
ABGB01000001:c(72018-72236) ; ND ; ND
ABGB01000015:c(36425-36643) ; ND ; ND
ABGB01000017:4090-4305 ; ND ; ND
ABGB01000017:c(55965-56180) ; ND ; ND
ABGB01000022:c(23972-24187) ; ND ; ND
ABGB01000182:1155-1370 ; ND ; ND
ABGB01000222:c(116-328) ; ND ; ND
ABGB01001055:945-1157 ; ND ; ND
ABGB01000014:8324-8533 ; ND ; ND
ABGB01000015:c(9070-9279) ; ND ; ND
ABGB01000021:c(7053-7262) ; ND ; ND
ABGB01000024:7433-7642 ; ND ; ND
ABGB01000025:15677-15886 ; ND ; ND
ABGB01000028:14460-14669 ; ND ; ND
ABGB01000031:9158-9364 ; ND ; ND
ABGB01000041:c(12258-12464) ; ND ; ND
ABGB01000794:966-1172 ; ND ; ND
ABGB01000002:77278-77481 ; ND ; ND
ABGB01000022:24226-24429 ; ND ; ND
ABGB01000579:1108-1309 ; ND ; ND
ABGB01000003:c(63613-63810) ; ND ; ND
ABGB01000014:c(61371-61568) ; ND ; ND
ABGB01000017:21491-21688 ; ND ; ND
ABGB01000045:c(1034-1231) ; ND ; ND
ABGB01000067:2173-2370 ; NW_003103016:2-325(+); error (2173/2)(2370/325)
ABGB01000016:c(87508-87702) ; ND ; ND
ABGB01000022:31897-32091 ; ND ; ND
ABGB01000085:2045-2239 ; ND ; ND
ABGB01000217:c(538-732) ; ND ; ND
ABGB01000808:c(262-456) ; NW_003102960:2-424(+); error (262/2)(456/424)
ABGB01000106:c(208-399) ; ND ; ND
ABGB01000752:89-277 ; ND ; ND
ABGB01000014:61832-62017 ; ND ; ND
ABGB01000014:33033-33218 ; ND ; ND
ABGB01000023:20612-20797 ; ND ; ND
ABGB01000027:255-440 ; ND ; ND
ABGB01000015:c(52558-52740) ; ND ; ND
ABGB01000025:c(113-295) ; ND ; ND
ABGB01000029:c(9364-9546) ; ND ; ND
ABGB01000027:11502-11681 ; ND ; ND
ABGB01000017:11518-11691 ; ND ; ND
ABGB01000036:c(9942-10115) ; ND ; ND
ABGB01000025:c(333-503) ; ND ; ND
ABGB01000016:47338-47505 ; ND ; ND
ABGB01000004:10415-10579 ; ND ; ND
ABGB01000014:c(11125-11289) ; ND ; ND
ABGB01000020:5052-5216 ; ND ; ND
ABGB01000021:20492-20656 ; ND ; ND
ABGB01000028:14741-14905 ; ND ; ND
ABGB01000003:c(26655-26816) ; ND ; ND
ABGB01000456:1130-1240 ; ND ; ND
ABGB01000718:c(9-119) ; ND ; ND
ND ; NW_003102068:242-3613(-) ; ND
ND ; NW_003102067:56354-59581(-) ; ND
ND ; NW_003102074:6736-9072(+) ; ND
ND ; NW_003102092:8305-10584(-) ; ND
ND ; NW_003102164:147-2126(-) ; ND
ND ; NW_003102206:3-1946(-) ; ND
ND ; NW_003102238:2-1873(-) ; ND
ND ; NW_003102144:3-1826(+) ; ND
ND ; NW_003102064:64398-66215(-) ; ND
ND ; NW_003102166:373-2124(+) ; ND
ND ; NW_003102273:6-1733(-) ; ND
ND ; NW_003102118:553-2271(+) ; ND
ND ; NW_003102179:422-2068(-) ; ND
ND ; NW_003102090:68-1699(-) ; ND
ND ; NW_003102170:3-1601(+) ; ND
ND ; NW_003102358:1-1593(-) ; ND
ND ; NW_003102104:1283-2863(-) ; ND
ND ; NW_003102348:1-1572(+) ; ND
ND ; NW_001849446:13494-15053(-) ; ND
ND ; NW_003102365:31-1575(+) ; ND
ND ; NW_003102168:2-1531(+) ; ND
ND ; NW_003102400:3-1526(+) ; ND
ND ; NW_003102407:3-1523(-) ; ND
ND ; NW_003102189:1-1509(-) ; ND
ND ; NW_003102098:1-1506(+) ; ND
ND ; NW_003102088:1-1497(+) ; ND
ND ; NW_003102085:1-1497(+) ; ND
ND ; NW_003102120:1001-2479(-) ; ND
ND ; NW_003102299:229-1701(+) ; ND
ND ; NW_003102264:131-1588(+) ; ND
ND ; NW_003102428:3-1445(+) ; ND
ND ; NW_003102306:1-1443(-) ; ND
ND ; NW_003102438:3-1430(+) ; ND
ND ; NW_003102079:377-1798(+) ; ND
ND ; NW_003102134:70-1470(-) ; ND
ND ; NW_003102172:711-2093(-) ; ND
ND ; NW_003102406:3-1376(+) ; ND
ND ; NW_003102336:73-1440(-) ; ND
ND ; NW_003102109:133-1500(+) ; ND
ND ; NW_003102135:1055-2410(+) ; ND
ND ; NW_003102089:5999-7330(+) ; ND
ND ; NW_003102551:20-1348(-) ; ND
ND ; NW_003102102:2-1321(-) ; ND
ND ; NW_003102403:214-1521(+) ; ND
ND ; NW_003102522:73-1377(-) ; ND
ND ; NW_003102657:1-1296(+) ; ND
ND ; NW_003102239:607-1872(-) ; ND
ND ; NW_003102229:347-1603(+) ; ND
ND ; NW_003102307:231-1475(-) ; ND
ND ; NW_003102084:16162-17406(-) ; ND
ND ; NW_003102647:62-1300(-) ; ND
ND ; NW_003102475:196-1422(+) ; ND
ND ; NW_003102123:359-1588(-) ; ND
ND ; NW_003102881:1-1218(-) ; ND
ND ; NW_003102770:2-1216(+) ; ND
ND ; NW_003102205:3-1214(+) ; ND
ND ; NW_003102927:1-1206(-) ; ND
ND ; NW_003102509:180-1388(-) ; ND
ND ; NW_003102080:2834-4042(+) ; ND
ND ; NW_001849446:17779-18981(-) ; ND
ND ; NW_003102955:2-1201(-) ; ND
ND ; NW_003102952:3-1202(+) ; ND
ND ; NW_003102176:881-2083(-) ; ND
ND ; NW_003102988:1-1194(-) ; ND
ND ; NW_003102971:2-1195(-) ; ND
ND ; NW_003102724:1-1197(+) ; ND
ND ; NW_003102390:356-1549(+) ; ND
ND ; NW_003102922:18-1208(-) ; ND
ND ; NW_003102902:31-1215(-) ; ND
ND ; NW_003102587:2-1186(+) ; ND
ND ; NW_003103004:9-1190(-) ; ND
ND ; NW_003102590:91-1272(+) ; ND
ND ; NW_003103022:8-1186(-) ; ND
ND ; NW_003102157:993-2171(-) ; ND
ND ; NW_003102116:2-1174(-) ; ND
ND ; NW_003102077:5532-6707(-) ; ND
ND ; NW_003103122:1-1164(+) ; ND
ND ; NW_003102133:2-1168(+) ; ND
ND ; NW_003103145:2-1162(-) ; ND
ND ; NW_003102711:109-1272(-) ; ND
ND ; NW_003102636:144-1304(-) ; ND
ND ; NW_003103009:3-1157(-) ; ND
ND ; NW_003103078:20-1174(-) ; ND
ND ; NW_003102622:3-1154(+) ; ND
ND ; NW_003102561:1-1149(-) ; ND
ND ; NW_003102181:195-1346(-) ; ND
ND ; NW_003103197:2-1147(-) ; ND
ND ; NW_003102510:38-1183(+) ; ND
ND ; NW_003102323:175-1317(-) ; ND
ND ; NW_003103246:2-1138(-) ; ND
ND ; NW_003102142:1-1137(+) ; ND
ND ; NW_003102739:129-1259(+) ; ND
ND ; NW_003102217:374-1507(-) ; ND
ND ; NW_003103265:2-1129(-) ; ND
ND ; NW_001849444:84714-85841(-) ; ND
ND ; NW_003102827:94-1221(+) ; ND
ND ; NW_003102526:3-1130(+) ; ND
ND ; NW_003102146:281-1408(-) ; ND
ND ; NW_003102799:115-1239(-) ; ND
ND ; NW_003102694:1-1125(+) ; ND
ND ; NW_003103171:33-1154(-) ; ND
ND ; NW_003102818:2-1120(+) ; ND
ND ; NW_003102707:99-1214(+) ; ND
ND ; NW_003102351:487-1602(-) ; ND
ND ; NW_003102114:336-1451(-) ; ND
ND ; NW_003102580:221-1333(-) ; ND
ND ; NW_003103336:2-1108(+) ; ND
ND ; NW_003102470:321-1430(-) ; ND
ND ; NW_003103329:2-1108(-) ; ND
ND ; NW_003102224:2-1108(+) ; ND
ND ; NW_003103247:35-1138(-) ; ND
ND ; NW_003103037:80-1183(-) ; ND
ND ; NW_003103370:2-1099(-) ; ND
ND ; NW_003103315:1-1101(+) ; ND
ND ; NW_003103014:3-1103(+) ; ND
ND ; NW_003103377:1-1095(-) ; ND
ND ; NW_003102619:215-1309(-) ; ND
ND ; NW_003102062:130409-131503(+) ; ND
ND ; NW_003103403:1-1086(-) ; ND
ND ; NW_003103294:1-1086(-) ; ND
ND ; NW_003103098:3-1091(+) ; ND
ND ; NW_003102886:1-1089(+) ; ND
ND ; NW_003102569:251-1339(-) ; ND
ND ; NW_003103405:3-1085(+) ; ND
ND ; NW_003102747:2-1084(+) ; ND
ND ; NW_003103429:2-1078(-) ; ND
ND ; NW_003102483:1-1080(+) ; ND
ND ; NW_003102301:616-1692(+) ; ND
ND ; NW_003103431:3-1076(-) ; ND
ND ; NW_003102245:610-1686(+) ; ND
ND ; NW_003102817:162-1235(-) ; ND
ND ; NW_003102421:3-1076(+) ; ND
ND ; NW_003103434:3-1070(-) ; ND
ND ; NW_003102485:31-1101(+) ; ND
ND ; NW_003103083:3-1070(+) ; ND
ND ; NW_003103453:2-1063(-) ; ND
ND ; NW_003103449:3-1064(+) ; ND
ND ; NW_003103448:3-1064(-) ; ND
ND ; NW_003103153:96-1160(-) ; ND
ND ; NW_003103082:2-1063(-) ; ND
ND ; NW_003102687:1-1062(-) ; ND
ND ; NW_003102540:294-1358(-) ; ND
ND ; NW_003103010:76-1137(-) ; ND
ND ; NW_003102405:90-1151(+) ; ND
ND ; NW_003103466:1-1056(-) ; ND
ND ; NW_003103459:3-1058(+) ; ND
ND ; NW_003103157:100-1158(-) ; ND
ND ; NW_003103115:108-1166(-) ; ND
ND ; NW_003102753:17-1075(-) ; ND
ND ; NW_003102805:2-1057(+) ; ND
ND ; NW_003103341:3-1049(-) ; ND
ND ; NW_003102942:5-1054(-) ; ND
ND ; NW_003102558:216-1265(-) ; ND
ND ; NW_003102516:3-1052(+) ; ND
ND ; NW_003102354:282-1331(+) ; ND
ND ; NW_003102341:2-1051(+) ; ND
ND ; NW_003102912:164-1210(-) ; ND
ND ; NW_003102864:2-1048(+) ; ND
ND ; NW_003103236:94-1137(-) ; ND
ND ; NW_003102987:3-1043(-) ; ND
ND ; NW_003102809:195-1238(-) ; ND
ND ; NW_003102501:24-1067(-) ; ND
ND ; NW_003102182:993-2036(-) ; ND
ND ; NW_003102173:2-1045(+) ; ND
ND ; NW_003103230:3-1043(+) ; ND
ND ; NW_003103183:56-1096(+) ; ND
ND ; NW_003103015:150-1187(+) ; ND
ND ; NW_003102515:343-1380(+) ; ND
ND ; NW_003103499:3-1037(+) ; ND
ND ; NW_003102910:159-1196(+) ; ND
ND ; NW_003102644:3-1040(+) ; ND
ND ; NW_003103414:1-1032(-) ; ND
ND ; NW_003103190:1-1032(-) ; ND
ND ; NW_003102936:175-1206(+) ; ND
ND ; NW_003102513:253-1287(-) ; ND
ND ; NW_003102550:289-1320(-) ; ND
ND ; NW_003103174:2-1030(+) ; ND
ND ; NW_003102659:2-1027(-) ; ND
ND ; NW_003102103:61-1089(+) ; ND
ND ; NW_003103521:1-1020(-) ; ND
ND ; NW_003103021:2-1024(+) ; ND
ND ; NW_003102869:198-1220(-) ; ND
ND ; NW_003103519:3-1019(-) ; ND
ND ; NW_003102227:811-1824(-) ; ND
ND ; NW_003103367:87-1097(-) ; ND
ND ; NW_003102679:194-1204(-) ; ND
ND ; NW_003102560:210-1220(+) ; ND
ND ; NW_003102115:192-1202(+) ; ND
ND ; NW_003103531:1-1005(-) ; ND
ND ; NW_003103314:3-1007(-) ; ND
ND ; NW_003102536:168-1175(+) ; ND
ND ; NW_003102272:781-1788(-) ; ND
ND ; NW_003103154:3-1004(-) ; ND
ND ; NW_003103109:3-1007(+) ; ND
ND ; NW_003102976:1-1005(+) ; ND
ND ; NW_003102909:1-1002(-) ; ND
ND ; NW_003102821:1-1002(-) ; ND
ND ; NW_003102767:201-1205(-) ; ND
ND ; NW_003102383:2-1003(-) ; ND
ND ; NW_003103447:3-1004(+) ; ND
ND ; NW_003103245:3-1001(-) ; ND
ND ; NW_003102458:444-1445(-) ; ND
ND ; NW_003102330:643-1638(+) ; ND
ND ; NW_003103401:27-1022(+) ; ND
ND ; NW_003103361:104-1099(-) ; ND
ND ; NW_003102977:16-1011(-) ; ND
ND ; NW_003102915:18-1013(-) ; ND
ND ; NW_003102880:1-996(+) ; ND
ND ; NW_003102755:260-1252(+) ; ND
ND ; NW_003103226:2-994(+) ; ND
ND ; NW_003103114:3-992(-) ; ND
ND ; NW_003103085:2-991(-) ; ND
ND ; NW_003102914:1-987(-) ; ND
ND ; NW_003102871:143-1132(+) ; ND
ND ; NW_003102578:78-1067(+) ; ND
ND ; NW_003102169:2-991(+) ; ND
ND ; NW_003102844:3-989(+) ; ND
ND ; NW_003102847:222-1202(+) ; ND
ND ; NW_003102375:213-1190(+) ; ND
ND ; NW_003102082:146-1123(-) ; ND
ND ; NW_003103369:15-989(+) ; ND
ND ; NW_003103335:3-977(+) ; ND
ND ; NW_003103304:148-1119(+) ; ND
ND ; NW_003102950:229-1200(+) ; ND
ND ; NW_003102658:89-1063(+) ; ND
ND ; NW_003102607:3-977(+) ; ND
ND ; NW_003103493:71-1042(-) ; ND
ND ; NW_003103249:166-1137(-) ; ND
ND ; NW_003103087:203-1174(-) ; ND
ND ; NW_003103032:202-1173(+) ; ND
ND ; NW_003102905:34-1005(+) ; ND
ND ; NW_003102889:249-1217(+) ; ND
ND ; NW_003103301:107-1075(-) ; ND
ND ; NW_003102783:277-1242(+) ; ND
ND ; NW_003103439:107-1069(+) ; ND
ND ; NW_003102831:253-1218(+) ; ND
ND ; NW_003103322:124-1086(+) ; ND
ND ; NW_003103080:83-1045(-) ; ND
ND ; NW_003102840:3-965(+) ; ND
ND ; NW_003102209:2-964(+) ; ND
ND ; NW_003102117:711-1673(+) ; ND
ND ; NW_003103131:1-960(+) ; ND
ND ; NW_003103055:3-959(-) ; ND
ND ; NW_003102372:162-1121(+) ; ND
ND ; NW_003102241:25-984(-) ; ND
ND ; NW_003103444:110-1066(-) ; ND
ND ; NW_003103353:146-1102(-) ; ND
ND ; NW_003103333:71-1027(+) ; ND
ND ; NW_003103418:127-1080(-) ; ND
ND ; NW_003103057:63-1016(+) ; ND
ND ; NW_003102965:71-1024(-) ; ND
ND ; NW_003102959:3-956(+) ; ND
