PROTEOME ; FUNANNOTATE ; ERROR FUNANNOTATE
ABGB01000017:c(49455-49676) ; ND ; ND
ABGB01000001:c(36989-37207) ; ND ; ND
ABGB01000001:c(72018-72236) ; ND ; ND
ABGB01000015:c(36425-36643) ; ND ; ND
ABGB01000017:4090-4305 ; ND ; ND
ABGB01000017:c(55965-56180) ; ND ; ND
ABGB01000022:c(23972-24187) ; ND ; ND
ABGB01000182:1155-1370 ; ND ; ND
ABGB01000222:c(116-328) ; ND ; ND
ABGB01001055:945-1157 ; ND ; ND
ABGB01000014:8324-8533 ; ND ; ND
ABGB01000015:c(9070-9279) ; ND ; ND
ABGB01000021:c(7053-7262) ; ND ; ND
ABGB01000024:7433-7642 ; ND ; ND
ABGB01000025:15677-15886 ; ND ; ND
ABGB01000028:14460-14669 ; ND ; ND
ABGB01000031:9158-9364 ; ND ; ND
ABGB01000041:c(12258-12464) ; ND ; ND
ABGB01000794:966-1172 ; ND ; ND
ABGB01000002:77278-77481 ; ND ; ND
ABGB01000022:24226-24429 ; ND ; ND
ABGB01000579:1108-1309 ; ND ; ND
ABGB01000003:c(63613-63810) ; ND ; ND
ABGB01000014:c(61371-61568) ; ND ; ND
ABGB01000017:21491-21688 ; ND ; ND
ABGB01000045:c(1034-1231) ; ND ; ND
ABGB01000067:2173-2370 ; ND ; ND
ABGB01000016:c(87508-87702) ; ND ; ND
ABGB01000022:31897-32091 ; ND ; ND
ABGB01000085:2045-2239 ; ND ; ND
ABGB01000217:c(538-732) ; ND ; ND
ABGB01000808:c(262-456) ; ND ; ND
ABGB01000106:c(208-399) ; ND ; ND
ABGB01000752:89-277 ; ND ; ND
ABGB01000014:61832-62017 ; ND ; ND
ABGB01000014:33033-33218 ; ND ; ND
ABGB01000023:20612-20797 ; ND ; ND
ABGB01000027:255-440 ; ND ; ND
ABGB01000015:c(52558-52740) ; ND ; ND
ABGB01000025:c(113-295) ; ND ; ND
ABGB01000029:c(9364-9546) ; ND ; ND
ABGB01000027:11502-11681 ; ND ; ND
ABGB01000017:11518-11691 ; ND ; ND
ABGB01000036:c(9942-10115) ; ND ; ND
ABGB01000025:c(333-503) ; ND ; ND
ABGB01000016:47338-47505 ; ND ; ND
ABGB01000004:10415-10579 ; ND ; ND
ABGB01000014:c(11125-11289) ; ND ; ND
ABGB01000020:5052-5216 ; ND ; ND
ABGB01000021:20492-20656 ; ND ; ND
ABGB01000028:14741-14905 ; ND ; ND
ABGB01000003:c(26655-26816) ; ND ; ND
ABGB01000456:1130-1240 ; ND ; ND
ABGB01000718:c(9-119) ; ND ; ND
ND ; NW_003102068:242-3640(-) ; ND
ND ; NW_003102074:6736-9072(+) ; ND
ND ; NW_003102092:8305-10410(-) ; ND
ND ; NW_003102144:66-1826(+) ; ND
ND ; NW_003102118:565-2271(+) ; ND
ND ; NW_003102348:49-1572(+) ; ND
ND ; NW_003102064:64398-65885(-) ; ND
ND ; NW_003102168:95-1531(+) ; ND
ND ; NW_003102089:5999-7330(+) ; ND
ND ; NW_003102085:217-1497(+) ; ND
ND ; NW_003102307:231-1475(-) ; ND
ND ; NW_003102123:359-1588(-) ; ND
ND ; NW_001849446:13494-14720(-) ; ND
ND ; NW_003102080:2834-4042(+) ; ND
ND ; NW_003102881:59-1212(-) ; ND
ND ; NW_003102133:20-1168(+) ; ND
ND ; NW_003102510:38-1183(+) ; ND
ND ; NW_003102522:73-1218(-) ; ND
ND ; NW_003102157:993-2132(-) ; ND
ND ; NW_003102711:109-1245(-) ; ND
ND ; NW_003102827:94-1221(+) ; ND
ND ; NW_003102902:31-1134(-) ; ND
ND ; NW_003102062:130409-131503(+) ; ND
ND ; NW_003102351:487-1581(-) ; ND
ND ; NW_003103377:12-1089(-) ; ND
ND ; NW_003103098:30-1091(+) ; ND
ND ; NW_003102453:162-1220(+) ; ND
ND ; NW_003102942:5-1054(-) ; ND
ND ; NW_003102910:153-1196(+) ; ND
ND ; NW_003102864:11-1048(+) ; ND
ND ; NW_003102526:105-1130(+) ; ND
ND ; NW_003102172:711-1733(-) ; ND
ND ; NW_003102560:210-1220(+) ; ND
ND ; NW_003103010:76-1086(-) ; ND
ND ; NW_003102536:168-1175(+) ; ND
ND ; NW_003103153:96-1103(-) ; ND
ND ; NW_003103080:83-1087(-) ; ND
ND ; NW_003102569:251-1252(-) ; ND
ND ; NW_003102558:216-1214(-) ; ND
ND ; NW_003102767:201-1196(-) ; ND
ND ; NW_003102915:18-1013(-) ; ND
ND ; NW_003102977:16-1011(-) ; ND
ND ; NW_003103183:101-1096(+) ; ND
ND ; NW_003102485:112-1101(+) ; ND
ND ; NW_003102578:78-1067(+) ; ND
ND ; NW_003102871:143-1132(+) ; ND
ND ; NW_003102912:164-1153(-) ; ND
ND ; NW_003102809:195-1175(-) ; ND
ND ; NW_003102747:107-1084(+) ; ND
ND ; NW_003102658:89-1063(+) ; ND
ND ; NW_003103369:15-989(+) ; ND
ND ; NW_003103032:202-1173(+) ; ND
ND ; NW_003103531:32-1002(-) ; ND
ND ; NW_003103322:124-1086(+) ; ND
ND ; NW_003102372:162-1121(+) ; ND
ND ; NW_003102429:363-1322(+) ; ND
ND ; NW_003103333:71-1027(+) ; ND
ND ; NW_003102937:191-1144(-) ; ND
ND ; NW_003102965:71-1024(-) ; ND
ND ; NW_001849444:45879-46829(-) ; ND
ND ; NW_003102801:72-1019(+) ; ND
ND ; NW_003102817:162-1109(-) ; ND
ND ; NW_003102925:185-1129(+) ; ND
ND ; NW_003102724:256-1197(+) ; ND
ND ; NW_003102990:198-1139(-) ; ND
ND ; NW_003102764:285-1223(-) ; ND
ND ; NW_003103350:13-951(+) ; ND
ND ; NW_003103221:94-1029(+) ; ND
ND ; NW_003102296:449-1381(-) ; ND
ND ; NW_003102319:337-1269(+) ; ND
ND ; NW_003102631:3-935(-) ; ND
ND ; NW_003103447:72-1004(+) ; ND
ND ; NW_003102844:60-989(+) ; ND
ND ; NW_003102931:137-1063(+) ; ND
ND ; NW_003102980:255-1181(+) ; ND
ND ; NW_003102173:1149-2063(-) ; ND
ND ; NW_003103500:22-936(+) ; ND
ND ; NW_003102064:76806-77717(+) ; ND
ND ; NW_003102877:289-1200(-) ; ND
ND ; NW_003103226:89-994(+) ; ND
ND ; NW_003103335:72-977(+) ; ND
ND ; NW_003102447:219-1121(+) ; ND
ND ; NW_003102132:397-1296(-) ; ND
ND ; NW_003103157:100-999(-) ; ND
ND ; NW_003102209:68-964(+) ; ND
ND ; NW_003102410:553-1449(+) ; ND
ND ; NW_003103255:20-913(-) ; ND
ND ; NW_003102542:467-1357(+) ; ND
ND ; NW_003102109:613-1500(+) ; ND
ND ; NW_003102336:73-960(-) ; ND
ND ; NW_003102224:227-1108(+) ; ND
ND ; NW_003102805:176-1057(+) ; ND
ND ; NW_003102363:704-1582(+) ; ND
ND ; NW_003102886:211-1089(+) ; ND
ND ; NW_003103444:110-988(-) ; ND
ND ; NW_003102799:115-987(-) ; ND
ND ; NW_003102807:44-916(+) ; ND
ND ; NW_003103159:73-945(+) ; ND
ND ; NW_003102825:319-1188(+) ; ND
ND ; NW_003103353:146-1015(-) ; ND
ND ; NW_003102182:993-1859(-) ; ND
ND ; NW_003102634:207-1073(+) ; ND
ND ; NW_003103104:281-1147(+) ; ND
ND ; NW_003103109:141-1007(+) ; ND
ND ; NW_003103296:75-941(-) ; ND
ND ; NW_003103366:67-930(+) ; ND
ND ; NW_003102848:222-1082(-) ; ND
ND ; NW_003102660:222-1079(-) ; ND
ND ; NW_003102325:12-866(-) ; ND
ND ; NW_003102500:279-1127(-) ; ND
ND ; NW_003102678:187-1032(+) ; ND
ND ; NW_003103418:127-972(-) ; ND
ND ; NW_003102161:1208-2050(-) ; ND
ND ; NW_003102197:943-1785(+) ; ND
ND ; NW_003103021:182-1024(+) ; ND
ND ; NW_003103072:310-1152(+) ; ND
ND ; NW_003103079:69-911(+) ; ND
ND ; NW_003102093:139-978(-) ; ND
ND ; NW_003103361:104-943(-) ; ND
ND ; NW_003102979:11-847(-) ; ND
ND ; NW_003102859:13-846(+) ; ND
ND ; NW_003103133:184-1017(-) ; ND
ND ; NW_003103115:108-932(-) ; ND
ND ; NW_003103468:205-1023(+) ; ND
ND ; NW_001849444:84714-85526(-) ; ND
ND ; NW_003102261:957-1769(-) ; ND
ND ; NW_003103059:325-1134(+) ; ND
ND ; NW_003103479:136-945(+) ; ND
ND ; NW_003102774:373-1179(+) ; ND
ND ; NW_003102913:240-1046(+) ; ND
ND ; NW_003103332:250-1053(+) ; ND
ND ; NW_003103105:152-952(+) ; ND
ND ; NW_003103171:33-833(-) ; ND
ND ; NW_001849444:81756-82553(+) ; ND
ND ; NW_003102523:127-924(+) ; ND
ND ; NW_003102797:122-919(+) ; ND
ND ; NW_003102125:68-862(+) ; ND
ND ; NW_003102271:765-1559(+) ; ND
ND ; NW_003102082:146-937(-) ; ND
ND ; NW_003102550:289-1077(-) ; ND
ND ; NW_003102223:332-1117(+) ; ND
ND ; NW_003103477:222-1007(+) ; ND
ND ; NW_003102251:976-1758(-) ; ND
ND ; NW_003102480:87-866(+) ; ND
ND ; NW_003102873:163-939(-) ; ND
ND ; NW_003103148:277-1053(+) ; ND
ND ; NW_003102411:18-791(+) ; ND
ND ; NW_003102831:445-1218(+) ; ND
ND ; NW_003102840:192-965(+) ; ND
ND ; NW_003103267:12-785(+) ; ND
ND ; NW_003103695:12-785(+) ; ND
ND ; NW_003103030:92-859(-) ; ND
ND ; NW_003103650:11-778(+) ; ND
ND ; NW_001849446:19024-19788(-) ; ND
ND ; NW_003102221:57-818(-) ; ND
ND ; NW_003102613:273-1034(-) ; ND
ND ; NW_003102896:386-1147(-) ; ND
ND ; NW_003102888:5-763(-) ; ND
ND ; NW_003103251:16-774(-) ; ND
ND ; NW_003103511:268-1026(+) ; ND
ND ; NW_003102834:197-952(-) ; ND
ND ; NW_003103142:396-1151(+) ; ND
ND ; NW_003103501:186-941(+) ; ND
ND ; NW_003102473:269-1018(-) ; ND
ND ; NW_003102388:802-1548(+) ; ND
ND ; NW_003102861:84-830(-) ; ND
ND ; NW_003102624:245-988(+) ; ND
ND ; NW_003103628:13-753(+) ; ND
ND ; NW_003102245:949-1686(+) ; ND
ND ; NW_003102796:218-952(+) ; ND
ND ; NW_003103428:340-1074(+) ; ND
ND ; NW_003102985:4-735(-) ; ND
ND ; NW_003103316:171-902(+) ; ND
ND ; NW_003103562:60-791(+) ; ND
ND ; NW_003102497:661-1389(+) ; ND
ND ; NW_003102243:1048-1773(-) ; ND
ND ; NW_003102332:170-895(+) ; ND
ND ; NW_003102598:170-895(+) ; ND
ND ; NW_003103203:248-970(+) ; ND
ND ; NW_003103317:184-906(+) ; ND
ND ; NW_003102295:247-966(+) ; ND
ND ; NW_003102778:427-1146(+) ; ND
ND ; NW_003102982:61-780(-) ; ND
ND ; NW_003103357:282-1001(+) ; ND
ND ; NW_003103379:37-756(+) ; ND
ND ; NW_003102396:787-1500(+) ; ND
ND ; NW_003103258:400-1113(+) ; ND
ND ; NW_003102853:109-813(-) ; ND
ND ; NW_003102242:172-870(-) ; ND
ND ; NW_003102254:753-1451(-) ; ND
ND ; NW_003103476:38-736(+) ; ND
ND ; NW_003102503:619-1314(-) ; ND
ND ; NW_003102504:30-725(+) ; ND
ND ; NW_003102968:64-759(+) ; ND
ND ; NW_003103388:261-956(+) ; ND
ND ; NW_003102142:445-1137(+) ; ND
ND ; NW_003102541:6-698(-) ; ND
ND ; NW_003102978:468-1160(+) ; ND
ND ; NW_003103307:266-955(-) ; ND
ND ; NW_003103329:2-691(-) ; ND
ND ; NW_001849445:101003-101689(+) ; ND
ND ; NW_003102379:659-1345(+) ; ND
ND ; NW_003103603:119-805(-) ; ND
ND ; NW_003103680:40-726(+) ; ND
ND ; NW_003102556:200-883(+) ; ND
ND ; NW_003103565:208-891(-) ; ND
ND ; NW_003102743:17-697(+) ; ND
ND ; NW_003102956:140-820(+) ; ND
ND ; NW_003103343:49-729(+) ; ND
ND ; NW_003102255:1122-1799(-) ; ND
ND ; NW_003102605:380-1057(-) ; ND
ND ; NW_003103180:464-1141(+) ; ND
ND ; NW_003102346:700-1374(+) ; ND
ND ; NW_003103088:226-900(+) ; ND
ND ; NW_003103493:71-742(-) ; ND
ND ; NW_003102647:62-730(-) ; ND
ND ; NW_003102769:423-1091(+) ; ND
ND ; NW_003103210:249-914(-) ; ND
ND ; NW_003103215:13-678(-) ; ND
ND ; NW_003102374:254-916(+) ; ND
ND ; NW_003102121:1511-2170(+) ; ND
ND ; NW_003103724:34-690(+) ; ND
ND ; NW_003102067:2605-3258(+) ; ND
ND ; NW_003102625:608-1261(+) ; ND
ND ; NW_003103330:98-748(-) ; ND
ND ; NW_003102904:373-1017(+) ; ND
ND ; NW_003103078:20-664(-) ; ND
ND ; NW_003103725:115-759(+) ; ND
ND ; NW_003102430:162-803(+) ; ND
ND ; NW_003102531:560-1201(+) ; ND
ND ; NW_003102737:323-964(-) ; ND
ND ; NW_003103070:211-852(+) ; ND
ND ; NW_003103149:169-810(-) ; ND
ND ; NW_003103253:445-1086(+) ; ND
ND ; NW_003102157:319-954(-) ; ND
ND ; NW_003102190:53-688(+) ; ND
ND ; NW_003102352:9-644(-) ; ND
ND ; NW_003103027:409-1044(+) ; ND
ND ; NW_003103127:48-683(+) ; ND
ND ; NW_003103328:3-638(-) ; ND
ND ; NW_003102130:1755-2387(-) ; ND
ND ; NW_003102338:949-1578(-) ; ND
ND ; NW_003102320:917-1543(-) ; ND
ND ; NW_003102604:526-1152(-) ; ND
ND ; NW_003102602:352-972(-) ; ND
ND ; NW_003102693:361-981(-) ; ND
ND ; NW_003103667:27-647(+) ; ND
ND ; NW_003102090:9144-9761(-) ; ND
ND ; NW_003103135:532-1149(+) ; ND
ND ; NW_003102867:65-679(-) ; ND
ND ; NW_003103039:427-1038(+) ; ND
ND ; NW_003103450:30-641(-) ; ND
ND ; NW_003102974:408-1013(+) ; ND
ND ; NW_003103092:60-665(-) ; ND
ND ; NW_003102654:89-691(+) ; ND
ND ; NW_003102719:161-763(-) ; ND
ND ; NW_003102892:484-1086(-) ; ND
ND ; NW_003103606:54-656(-) ; ND
ND ; NW_003103617:141-743(+) ; ND
ND ; NW_003102075:902-1498(+) ; ND
ND ; NW_003102325:1046-1642(+) ; ND
ND ; NW_003102603:6-599(-) ; ND
ND ; NW_003103051:471-1064(+) ; ND
ND ; NW_003103616:122-712(+) ; ND
ND ; NW_003103668:216-806(+) ; ND
ND ; NW_003102967:351-938(+) ; ND
ND ; NW_003102795:550-1131(+) ; ND
ND ; NW_003102088:1535-2113(+) ; ND
ND ; NW_003102194:1030-1608(+) ; ND
ND ; NW_003102255:231-809(+) ; ND
ND ; NW_003102342:397-975(+) ; ND
ND ; NW_003102345:952-1530(-) ; ND
ND ; NW_003103247:35-613(-) ; ND
ND ; NW_003103741:141-719(+) ; ND
ND ; NW_003103656:90-665(-) ; ND
ND ; NW_003102139:7-579(-) ; ND
ND ; NW_003102266:772-1341(+) ; ND
ND ; NW_003102457:21-590(-) ; ND
ND ; NW_003103238:15-584(-) ; ND
ND ; NW_003103075:404-964(+) ; ND
ND ; NW_003103348:4-564(-) ; ND
ND ; NW_003102664:525-1082(+) ; ND
ND ; NW_003103056:392-949(+) ; ND
ND ; NW_003102946:8-562(-) ; ND
ND ; NW_003102445:632-1180(-) ; ND
ND ; NW_003102512:247-795(-) ; ND
ND ; NW_003102718:418-966(+) ; ND
ND ; NW_003102097:745-1287(-) ; ND
ND ; NW_003102102:1372-1914(-) ; ND
ND ; NW_003102491:319-861(-) ; ND
ND ; NW_003103539:429-971(+) ; ND
ND ; NW_003102930:518-1054(+) ; ND
ND ; NW_003103383:543-1079(+) ; ND
ND ; NW_003103008:85-618(+) ; ND
ND ; NW_003103427:434-967(-) ; ND
ND ; NW_003102498:738-1265(+) ; ND
ND ; NW_003103200:177-704(-) ; ND
ND ; NW_001849446:6724-7245(+) ; ND
ND ; NW_003102110:1376-1897(+) ; ND
ND ; NW_003102421:555-1076(+) ; ND
ND ; NW_003103264:519-1040(+) ; ND
ND ; NW_003102641:232-750(-) ; ND
ND ; NW_003103359:377-895(-) ; ND
ND ; NW_003102127:301-816(-) ; ND
ND ; NW_003103161:165-680(-) ; ND
ND ; NW_003102517:395-904(-) ; ND
ND ; NW_003102675:213-722(-) ; ND
ND ; NW_003103068:607-1116(-) ; ND
ND ; NW_003103473:135-644(-) ; ND
ND ; NW_003102240:724-1230(+) ; ND
ND ; NW_003102710:251-757(+) ; ND
ND ; NW_003102845:32-538(+) ; ND
ND ; NW_003103005:211-717(+) ; ND
ND ; NW_003102441:940-1443(-) ; ND
ND ; NW_003102487:246-749(-) ; ND
ND ; NW_003102866:108-611(+) ; ND
ND ; NW_003102953:386-889(-) ; ND
ND ; NW_003103093:425-928(-) ; ND
ND ; NW_003103406:287-790(-) ; ND
ND ; NW_003102343:596-1096(+) ; ND
ND ; NW_003102928:16-516(-) ; ND
ND ; NW_003103596:187-687(+) ; ND
ND ; NW_003102228:953-1450(-) ; ND
ND ; NW_003103308:523-1020(+) ; ND
ND ; NW_003103589:160-657(-) ; ND
ND ; NW_003102387:538-1032(-) ; ND
ND ; NW_003102530:60-554(-) ; ND
ND ; NW_003103416:37-531(+) ; ND
ND ; NW_003102267:639-1130(+) ; ND
ND ; NW_003102876:654-1145(-) ; ND
ND ; NW_003103052:527-1018(+) ; ND
ND ; NW_003102496:389-877(+) ; ND
ND ; NW_003102627:533-1021(+) ; ND
ND ; NW_003102373:437-922(+) ; ND
ND ; NW_003103672:254-730(+) ; ND
ND ; NW_003102331:39-512(-) ; ND
ND ; NW_003103235:610-1083(+) ; ND
ND ; NW_003102153:528-998(+) ; ND
ND ; NW_003103184:12-479(-) ; ND
ND ; NW_003103339:539-1006(-) ; ND
ND ; NW_003102185:1552-2016(+) ; ND
ND ; NW_003102712:541-1005(+) ; ND
ND ; NW_003102167:491-952(+) ; ND
ND ; NW_003102262:33-494(-) ; ND
ND ; NW_003102387:32-493(+) ; ND
ND ; NW_003103126:639-1100(+) ; ND
ND ; NW_003103236:94-555(-) ; ND
ND ; NW_003103363:191-652(+) ; ND
ND ; NW_003102720:483-941(-) ; ND
ND ; NW_003102951:89-547(+) ; ND
ND ; NW_003103053:2-460(-) ; ND
ND ; NW_003103302:210-668(+) ; ND
ND ; NW_003103355:56-514(+) ; ND
ND ; NW_003102432:672-1127(+) ; ND
ND ; NW_003103162:516-971(-) ; ND
ND ; NW_003102905:556-1005(+) ; ND
ND ; NW_003103086:3-452(-) ; ND
ND ; NW_003103262:672-1121(+) ; ND
ND ; NW_003102426:4-447(-) ; ND
ND ; NW_003103354:84-527(+) ; ND
ND ; NW_003103028:102-542(-) ; ND
ND ; NW_003103360:269-709(-) ; ND
ND ; NW_003102199:522-959(+) ; ND
ND ; NW_003103125:522-959(+) ; ND
ND ; NW_003103386:133-570(-) ; ND
ND ; NW_003102152:1091-1525(-) ; ND
ND ; NW_003102538:674-1108(+) ; ND
ND ; NW_003103143:45-473(-) ; ND
ND ; NW_003103091:60-482(-) ; ND
ND ; NW_003103279:701-1123(+) ; ND
ND ; NW_003102412:827-1237(-) ; ND
ND ; NW_003102150:474-881(+) ; ND
ND ; NW_003102556:902-1309(-) ; ND
ND ; NW_003102962:218-625(+) ; ND
ND ; NW_003103000:769-1176(+) ; ND
ND ; NW_003103128:211-618(+) ; ND
ND ; NW_003103495:176-583(+) ; ND
ND ; NW_003102068:58237-58641(-) ; ND
ND ; NW_003102435:1-405(-) ; ND
ND ; NW_003102324:164-565(-) ; ND
ND ; NW_003103003:150-551(+) ; ND
ND ; NW_003103272:154-555(-) ; ND
ND ; NW_003103494:526-927(-) ; ND
ND ; NW_003102221:880-1275(-) ; ND
ND ; NW_003102472:910-1305(+) ; ND
ND ; NW_003103702:243-638(+) ; ND
ND ; NW_003103719:349-741(+) ; ND
ND ; NW_003102689:794-1180(+) ; ND
ND ; NW_003103432:50-436(-) ; ND
ND ; NW_003102468:626-1009(-) ; ND
ND ; NW_003102760:396-779(-) ; ND
ND ; NW_003103124:222-605(+) ; ND
ND ; NW_003103051:3-380(-) ; ND
ND ; NW_003103189:481-852(-) ; ND
ND ; NW_003102133:1396-1758(-) ; ND
ND ; NW_003103076:609-971(-) ; ND
ND ; NW_003103137:791-1153(+) ; ND
ND ; NW_003102318:205-564(+) ; ND
ND ; NW_003102417:328-687(+) ; ND
ND ; NW_003103475:204-563(+) ; ND
ND ; NW_003102188:146-502(+) ; ND
ND ; NW_003102370:992-1348(-) ; ND
ND ; NW_003103031:756-1112(-) ; ND
ND ; NW_003103614:288-644(+) ; ND
ND ; NW_003102428:1092-1445(+) ; ND
ND ; NW_003102607:624-977(+) ; ND
ND ; NW_003103750:253-603(-) ; ND
ND ; NW_003103506:112-456(-) ; ND
ND ; NW_003102070:593-928(-) ; ND
ND ; NW_003102216:922-1257(-) ; ND
ND ; NW_003102261:296-631(+) ; ND
ND ; NW_003102282:1053-1388(-) ; ND
ND ; NW_003102300:11-346(+) ; ND
ND ; NW_003102493:1045-1380(+) ; ND
ND ; NW_003102562:806-1141(+) ; ND
ND ; NW_003102970:469-804(-) ; ND
ND ; NW_003103028:834-1169(+) ; ND
ND ; NW_003103347:16-351(+) ; ND
ND ; NW_003103590:207-542(+) ; ND
ND ; NW_003103661:13-348(-) ; ND
ND ; NW_003103706:319-654(+) ; ND
ND ; NW_003103185:788-1120(+) ; ND
ND ; NW_003102932:612-941(+) ; ND
ND ; NW_003102870:92-412(-) ; ND
ND ; NW_003103458:7-327(-) ; ND
ND ; NW_003102832:659-973(-) ; ND
ND ; NW_003103099:69-383(+) ; ND
ND ; NW_003103426:118-432(+) ; ND
ND ; NW_003103611:452-766(-) ; ND
ND ; NW_001849444:88918-89223(+) ; ND
ND ; NW_003102062:122899-123204(+) ; ND
ND ; NW_003102743:714-1019(-) ; ND
ND ; NW_003103584:554-856(-) ; ND
ND ; NW_003103523:7-306(-) ; ND
ND ; NW_003102070:10466-10762(+) ; ND
ND ; NW_003102327:98-391(+) ; ND
ND ; NW_003103309:696-989(+) ; ND
ND ; NW_003103320:190-477(-) ; ND
ND ; NW_003102205:1025-1309(+) ; ND
ND ; NW_003102602:14-298(-) ; ND
ND ; NW_003103463:8-289(-) ; ND
ND ; NW_003103691:154-435(-) ; ND
ND ; NW_003102813:266-532(-) ; ND
ND ; NW_003103150:15-275(-) ; ND
ND ; NW_003102188:1209-1457(-) ; ND
ND ; NW_003102370:34-282(+) ; ND
ND ; NW_003102376:231-479(+) ; ND
ND ; NW_003102565:246-494(+) ; ND
ND ; NW_003102666:321-569(+) ; ND
ND ; NW_003102874:701-949(-) ; ND
ND ; NW_003103043:320-568(+) ; ND
ND ; NW_001849444:89687-89932(-) ; ND
ND ; NW_003102062:123671-123916(-) ; ND
ND ; NW_003102077:25301-25546(-) ; ND
ND ; NW_003102081:5493-5738(+) ; ND
ND ; NW_003102623:5-250(-) ; ND
ND ; NW_003102079:2-244(-) ; ND
ND ; NW_003102604:254-496(-) ; ND
