PROTEOME ; FUNANNOTATE ; ERROR FUNANNOTATE
JH605026:198722-199231 ; JH6050:198722-199231(+); OK
JH605032:c(26004-26513) ; JH6050:26004-26513(-); OK
JH605023:c(300937-301443) ; JH6050:300937-301443(-); OK
JH605023:c(544136-544642) ; JH6050:544183-544627(-); error (544136/544183)(544642/544627)
JH605025:c(343430-343936) ; JH6050:343430-343954(-); error - start (343936/343954)
JH605028:c(151076-151582) ; ND ; ND
JH605028:c(262619-263125) ; JH6050:262619-263125(-); OK
JH605027:c(85332-85835) ; JH6050:85332-85835(-); OK
JH605030:c(12576-13079) ; ND ; ND
JH605024:c(417457-417954) ; JH6050:417457-417954(-); OK
JH605024:c(432120-432617) ; JH6050:432120-432599(-); error - start (432617/432599)
JH605025:87373-87870 ; ND ; ND
JH605025:283832-284329 ; JH6050:428999-429496(+); error (283832/428999)(284329/429496)
JH605026:428999-429496 ; ND ; ND
JH605026:526268-526765 ; ND ; ND
JH605023:c(356887-357381) ; JH6050:356887-357381(-); OK
JH605023:693661-694155 ; ND ; ND
JH605023:c(840614-841108) ; JH6050:840614-841108(-); OK
JH605023:870084-870578 ; ND ; ND
JH605024:523553-524047 ; JH6050:523553-524047(+); OK
JH605026:c(301116-301610) ; ND ; ND
JH605029:c(25969-26463) ; JH6050:25969-26448(-); error - start (26463/26448)
JH605029:c(43921-44415) ; JH6050:43921-44616(-); error - start (44415/44616)
JH605058:c(225-719) ; ND ; ND
JH605023:190861-191352 ; JH6050:190861-191352(+); OK
JH605023:c(364959-365450) ; JH6050:364959-365450(-); OK
JH605023:794606-795097 ; JH6050:794606-795097(+); OK
JH605024:c(35451-35942) ; JH6050:35451-35942(-); OK
JH605024:108248-108739 ; JH6050:108248-108738(+); error - end (108739/108738)
JH605025:c(118891-119382) ; ND ; ND
JH605027:c(170455-170946) ; ND ; ND
JH605023:465526-466014 ; JH6050:465526-466014(+); OK
JH605023:c(591945-592433) ; JH6050:591945-592433(-); OK
JH605023:c(662152-662640) ; JH6050:662152-662640(-); OK
JH605024:c(348231-348719) ; JH6050:348231-348719(-); OK
JH605025:c(89505-89993) ; ND ; ND
JH605026:222882-223370 ; ND ; ND
JH605032:c(2772-3260) ; JH6050:2772-3260(-); OK
JH605025:567516-568001 ; JH6050:567516-568001(+); OK
JH605028:c(199930-200415) ; JH6050:199930-200241(-); error - start (200415/200241)
JH605031:c(12500-12985) ; JH6050:12500-12985(-); OK
JH605023:239490-239972 ; JH6050:239490-239972(+); OK
JH605024:c(226675-227157) ; JH6050:226675-227157(-); OK
JH605024:c(415126-415608) ; JH6050:415126-415608(-); OK
JH605026:c(517614-518096) ; ND ; ND
JH605030:c(8227-8709) ; JH6050:8227-8709(-); OK
JH605023:91112-91591 ; JH6050:91112-91591(+); OK
JH605023:c(746807-747286) ; JH6050:746807-747406(-); error - start (747286/747406)
JH605023:762153-762632 ; JH6050:762153-762632(+); OK
JH605024:c(558002-558481) ; ND ; ND
JH605025:c(191556-192035) ; JH6050:191556-192035(-); OK
JH605025:c(203887-204366) ; JH6050:203887-204366(-); OK
JH605026:212483-212962 ; JH6050:212483-212956(+); error - end (212962/212956)
JH605027:141360-141839 ; ND ; ND
JH605025:c(72880-73356) ; JH6050:72880-73356(-); OK
JH605026:297516-297992 ; JH6050:297516-297992(+); OK
JH605023:c(835552-836025) ; JH6050:835552-836025(-); OK
JH605025:c(562804-563277) ; JH6050:562804-563277(-); OK
JH605027:c(348049-348522) ; ND ; ND
JH605051:662-1133 ; JH6050:662-1116(+); error - end (1133/1116)
JH605024:c(71051-71521) ; JH6050:71051-71521(-); OK
JH605024:307886-308356 ; JH6050:307886-308356(+); OK
JH605024:c(376602-377072) ; JH6050:376602-377072(-); OK
JH605025:40216-40686 ; JH6050:40216-40686(+); OK
JH605026:298833-299303 ; JH6050:298833-299303(+); OK
JH605027:105512-105982 ; JH6050:105512-105982(+); OK
JH605027:c(378512-378982) ; ND ; ND
JH605028:222788-223258 ; JH6050:222788-223258(+); OK
JH605029:80391-80861 ; ND ; ND
JH605024:c(93293-93760) ; JH6050:93293-93760(-); OK
JH605024:151338-151805 ; JH6050:151338-151805(+); OK
JH605025:336082-336549 ; JH6050:336082-336549(+); OK
JH605026:c(47557-48024) ; JH6050:47557-48024(-); OK
JH605026:290772-291239 ; JH6050:290772-291239(+); OK
JH605026:c(341828-342295) ; JH6050:341828-342322(-); error - start (342295/342322)
JH605024:c(229721-230185) ; JH6050:229721-230185(-); OK
JH605025:603489-603953 ; JH6050:603489-603953(+); OK
JH605027:240276-240740 ; ND ; ND
JH605024:c(320062-320523) ; JH6050:320062-320523(-); OK
JH605025:532755-533216 ; ND ; ND
JH605026:c(102514-102975) ; JH6050:102525-102975(-); error - end (102514/102525)
JH605026:396529-396990 ; JH6050:396529-396990(+); OK
JH605027:c(315372-315833) ; JH6050:315372-315833(-); OK
JH605028:105518-105979 ; JH6050:105518-105979(+); OK
JH605023:c(756579-757037) ; JH6050:756579-757037(-); OK
JH605024:c(88506-88964) ; JH6050:88506-88964(-); OK
JH605024:527381-527839 ; ND ; ND
JH605025:628630-629088 ; ND ; ND
JH605026:c(386314-386772) ; JH6050:386314-386772(-); OK
JH605030:144202-144660 ; JH6050:144202-144660(+); OK
JH605023:c(449950-450405) ; ND ; ND
JH605024:159702-160157 ; JH6050:159702-160157(+); OK
JH605024:c(524951-525406) ; JH6050:524951-525406(-); OK
JH605024:c(630670-631125) ; ND ; ND
JH605025:c(90741-91196) ; ND ; ND
JH605025:437793-438248 ; JH6050:437793-438248(+); OK
JH605025:534146-534601 ; ND ; ND
JH605025:c(610861-611316) ; JH6050:610861-611250(-); error - start (611316/611250)
JH605032:22239-22694 ; JH6050:22239-22694(+); OK
JH605023:c(742607-743059) ; JH6050:742607-743059(-); OK
JH605023:764565-765017 ; ND ; ND
JH605025:571929-572381 ; JH6050:571929-572381(+); OK
JH605029:c(132929-133381) ; ND ; ND
JH605023:c(698502-698951) ; ND ; ND
JH605023:796910-797359 ; JH6050:796910-797359(+); OK
JH605026:27867-28316 ; JH6050:27867-28316(+); OK
JH605026:c(202021-202470) ; JH6050:202021-202449(-); error - start (202470/202449)
JH605024:453463-453909 ; ND ; ND
JH605025:c(488368-488814) ; JH6050:488368-488814(-); OK
JH605026:508062-508508 ; ND ; ND
JH605027:c(176729-177175) ; ND ; ND
JH605028:290573-291019 ; JH6050:290573-291019(+); OK
JH605024:c(29933-30376) ; JH6050:29933-30376(-); OK
JH605025:411178-411621 ; ND ; ND
JH605023:c(522477-522917) ; ND ; ND
JH605024:c(498031-498471) ; JH6050:498031-498471(-); OK
JH605025:c(189867-190307) ; JH6050:189867-190307(-); OK
JH605027:c(304304-304744) ; JH6050:304304-304744(-); OK
JH605029:44459-44899 ; ND ; ND
JH605029:159692-160132 ; JH6050:159692-160132(+); OK
JH605032:c(21767-22207) ; JH6050:21767-22207(-); OK
JH605032:c(26624-27064) ; JH6050:26624-27064(-); OK
JH605023:c(543052-543489) ; JH6050:543052-543489(-); OK
JH605023:c(547480-547917) ; JH6050:547480-547917(-); OK
JH605025:116023-116460 ; ND ; ND
JH605025:409900-410337 ; ND ; ND
JH605025:c(49443-49877) ; JH6050:49443-49877(-); OK
JH605025:76134-76568 ; JH6050:76134-76568(+); OK
JH605025:141514-141948 ; JH6050:141514-141948(+); OK
JH605023:236632-237063 ; JH6050:236521-237063(+); error - start (236632/236521)
JH605023:760329-760760 ; JH6050:760308-760760(+); error - start (760329/760308)
JH605024:15161-15592 ; ND ; ND
JH605024:c(314197-314628) ; JH6050:314197-314628(-); OK
JH605024:520128-520559 ; JH6050:520128-520559(+); OK
JH605026:115496-115927 ; ND ; ND
JH605027:c(43500-43931) ; JH6050:43500-43973(-); error - start (43931/43973)
JH605028:c(275730-276161) ; JH6050:275730-276161(-); OK
JH605023:c(101571-101999) ; JH6050:101571-101999(-); OK
JH605023:161184-161609 ; JH6050:161184-161609(+); OK
JH605023:c(309555-309980) ; JH6050:309555-309980(-); OK
JH605026:179926-180351 ; JH6050:179926-180351(+); OK
JH605023:303025-303447 ; JH6050:303025-303447(+); OK
JH605023:686641-687063 ; ND ; ND
JH605027:381056-381478 ; ND ; ND
JH605029:160398-160820 ; JH6050:160398-160820(+); OK
JH605081:100-521 ; JH6050:100-518(+); error - end (521/518)
JH605082:100-521 ; ND ; ND
JH605023:400498-400917 ; JH6050:400498-400917(+); OK
JH605025:c(251106-251525) ; ND ; ND
JH605026:c(262211-262630) ; JH6050:262211-262630(-); OK
JH605030:65482-65901 ; JH6050:65482-65901(+); OK
JH605031:13689-14108 ; ND ; ND
JH605023:c(174744-175160) ; JH6050:174744-175160(-); OK
JH605024:354079-354495 ; JH6050:354079-354495(+); OK
JH605025:c(537301-537717) ; ND ; ND
JH605027:129228-129644 ; JH6050:129228-129644(+); OK
JH605025:c(433018-433431) ; JH6050:433018-433431(-); OK
JH605028:c(34448-34861) ; JH6050:34448-34861(-); OK
JH605029:95634-96047 ; ND ; ND
JH605023:597504-597914 ; JH6050:597504-597914(+); OK
JH605024:c(369544-369954) ; ND ; ND
JH605024:500877-501287 ; JH6050:500877-501287(+); OK
JH605025:538331-538741 ; ND ; ND
JH605023:139270-139677 ; JH6050:139270-139677(+); OK
JH605025:c(455650-456057) ; JH6050:455650-456057(-); OK
JH605025:c(533659-534066) ; ND ; ND
JH605023:c(228778-229182) ; JH6050:228778-229182(-); OK
JH605025:c(220786-221190) ; JH6050:220786-221190(-); OK
JH605026:c(48136-48540) ; JH6050:48136-48540(-); OK
JH605023:c(468823-469224) ; JH6050:468823-469224(-); OK
JH605025:c(359765-360166) ; ND ; ND
JH605026:525644-526045 ; ND ; ND
JH605024:308433-308831 ; JH6050:308433-308831(+); OK
JH605024:c(375715-376113) ; JH6050:375715-376113(-); OK
JH605027:68437-68835 ; JH6050:68437-68835(+); OK
JH605028:c(101097-101495) ; ND ; ND
JH605031:c(63956-64354) ; ND ; ND
JH605024:209397-209792 ; JH6050:209397-209792(+); OK
JH605024:c(105544-105936) ; JH6050:105544-105936(-); OK
JH605027:330723-331115 ; JH6050:330723-331115(+); OK
JH605023:c(230693-231082) ; JH6050:230693-231154(-); error - start (231082/231154)
JH605024:167757-168146 ; JH6050:167715-168146(+); error - start (167757/167715)
JH605027:c(223194-223583) ; ND ; ND
JH605027:382455-382844 ; ND ; ND
JH605023:c(303848-304234) ; JH6050:303848-304234(-); OK
JH605026:c(47109-47495) ; JH6050:47109-47471(-); error - start (47495/47471)
JH605027:192562-192948 ; ND ; ND
JH605037:c(5140-5526) ; JH6050:5140-5526(-); OK
JH605037:c(5140-5526) ; JH6050:4952-5338(-); error (5140/4952)(5526/5338)
JH605038:c(4952-5338) ; ND ; ND
JH605024:517861-518244 ; ND ; ND
JH605026:498625-499008 ; ND ; ND
JH605023:c(252899-253279) ; JH6050:252899-253267(-); error - start (253279/253267)
JH605027:c(52630-53010) ; JH6050:52630-53001(-); error - start (53010/53001)
JH605029:c(31366-31746) ; JH6050:31366-31746(-); OK
JH605083:c(1-380) ; ND ; ND
JH605023:883958-884335 ; JH6050:883958-884335(+); OK
JH605024:418091-418468 ; JH6050:418097-418468(+); error - start (418091/418097)
JH605028:c(288462-288839) ; JH6050:288462-288803(-); error - start (288839/288803)
JH605029:c(72444-72821) ; JH6050:72444-72875(-); error - start (72821/72875)
JH605023:c(834980-835354) ; JH6050:834980-835354(-); OK
JH605025:325386-325760 ; JH6050:325386-325760(+); OK
JH605030:80118-80492 ; JH6050:80118-80492(+); OK
JH605023:c(71305-71676) ; ND ; ND
JH605024:294831-295202 ; JH6050:294831-295202(+); OK
JH605024:686811-687182 ; ND ; ND
JH605025:537736-538107 ; ND ; ND
JH605026:c(287499-287870) ; JH6050:287499-287870(-); OK
JH605027:c(159697-160068) ; JH6050:159697-160068(-); OK
JH605023:c(632014-632382) ; JH6050:632014-632382(-); OK
JH605023:864220-864588 ; JH6050:864220-864588(+); OK
JH605025:150083-150451 ; JH6050:150083-150451(+); OK
JH605025:324965-325333 ; JH6050:324965-325333(+); OK
JH605026:88151-88519 ; JH6050:88151-88519(+); OK
JH605026:196241-196609 ; JH6050:196241-196609(+); OK
JH605030:58983-59351 ; JH6050:58983-59351(+); OK
JH605023:c(377863-378228) ; ND ; ND
JH605023:577613-577978 ; JH6050:577613-577978(+); OK
JH605024:313117-313482 ; JH6050:313117-313482(+); OK
JH605025:369833-370198 ; ND ; ND
JH605031:c(28908-29273) ; JH6050:28908-29273(-); OK
JH605085:66-431 ; JH6050:317-682(-); error (66/317)(431/682)
JH605023:c(542651-543013) ; JH6050:542651-543013(-); OK
JH605024:431013-431375 ; JH6050:431013-431375(+); OK
JH605025:454008-454370 ; JH6050:454008-454370(+); OK
JH605025:504035-504397 ; JH6050:504152-504397(+); error - start (504035/504152)
JH605041:3088-3449 ; ND ; ND
JH605024:146903-147262 ; JH6050:146903-147262(+); OK
JH605024:271443-271802 ; JH6050:271443-271802(+); OK
JH605028:c(204864-205223) ; JH6050:204864-205223(-); OK
JH605023:43532-43888 ; JH6050:43532-43888(+); OK
JH605023:238941-239297 ; JH6050:238956-239297(+); error - start (238941/238956)
JH605024:344128-344484 ; ND ; ND
JH605024:c(380268-380624) ; ND ; ND
JH605025:c(24643-24999) ; JH6050:24643-24999(-); OK
JH605026:101660-102016 ; ND ; ND
JH605026:376870-377226 ; JH6050:376870-377226(+); OK
JH605024:176517-176870 ; JH6050:176517-176870(+); OK
JH605028:181650-182003 ; ND ; ND
JH605029:111378-111731 ; ND ; ND
JH605023:731684-732034 ; JH6050:731684-732034(+); OK
JH605025:c(278199-278549) ; ND ; ND
JH605026:218244-218594 ; ND ; ND
JH605029:c(94348-94698) ; ND ; ND
JH605023:c(208209-208556) ; JH6050:208209-208556(-); OK
JH605023:c(456101-456448) ; ND ; ND
JH605027:127412-127759 ; JH6050:127412-127759(+); OK
JH605027:c(303914-304261) ; JH6050:303914-304261(-); OK
JH605028:c(288044-288391) ; JH6050:288044-288328(-); error - start (288391/288328)
JH605023:c(350874-351218) ; JH6050:350874-351218(-); OK
JH605023:935334-935678 ; JH6050:935334-935678(+); OK
JH605024:370529-370873 ; JH6050:370529-370873(+); OK
JH605026:303593-303937 ; JH6050:303593-303937(+); OK
JH605027:65881-66225 ; JH6050:65881-66225(+); OK
JH605034:170-514 ; ND ; ND
JH605041:1-346 ; ND ; ND
JH605023:c(700193-700534) ; ND ; ND
JH605024:c(701651-701992) ; ND ; ND
JH605025:517979-518320 ; JH6050:517979-518320(+); OK
JH605026:513632-513973 ; ND ; ND
JH605023:207609-207947 ; JH6050:207609-207947(+); OK
JH605025:91367-91705 ; ND ; ND
JH605026:303114-303452 ; ND ; ND
JH605028:14542-14880 ; ND ; ND
JH605036:1-340 ; ND ; ND
JH605037:c(4519-4857) ; JH6050:4519-4857(-); OK
JH605038:c(4331-4669) ; ND ; ND
JH605023:644897-645232 ; ND ; ND
JH605023:c(743331-743666) ; JH6050:743331-743666(-); OK
JH605025:c(568189-568524) ; JH6050:568189-568524(-); OK
JH605026:c(24739-25074) ; JH6050:24739-25074(-); OK
JH605027:322322-322657 ; JH6050:322322-322657(+); OK
JH605052:158-493 ; JH6050:158-493(+); OK
JH605024:c(365908-366240) ; JH6050:365908-366240(-); OK
JH605025:555968-556300 ; ND ; ND
JH605029:80895-81227 ; ND ; ND
JH605025:75325-75654 ; JH6050:75379-75654(+); error - start (75325/75379)
JH605026:341157-341486 ; JH6050:341157-341486(+); OK
JH605027:263602-263931 ; JH6050:263602-263931(+); OK
JH605023:319190-319516 ; JH6050:319190-319516(+); OK
JH605023:570945-571271 ; JH6050:570945-571271(+); OK
JH605023:711631-711957 ; ND ; ND
JH605024:c(152463-152789) ; JH6050:152463-152789(-); OK
JH605024:c(311981-312307) ; JH6050:311981-312307(-); OK
JH605024:c(446923-447249) ; ND ; ND
JH605025:c(338263-338589) ; JH6050:338306-338589(-); error - end (338263/338306)
JH605025:489090-489416 ; JH6050:489090-489416(+); OK
JH605025:c(498087-498413) ; JH6050:498087-498413(-); OK
JH605027:304866-305192 ; JH6050:304866-305192(+); OK
JH605027:c(379826-380152) ; ND ; ND
JH605029:133854-134180 ; ND ; ND
JH605030:c(76791-77117) ; JH6050:76791-77117(-); OK
JH605023:175732-176055 ; JH6050:175732-176055(+); OK
JH605023:679324-679647 ; ND ; ND
JH605024:208977-209300 ; JH6050:208992-209300(+); error - start (208977/208992)
JH605024:321521-321844 ; JH6050:321521-321844(+); OK
JH605024:421313-421636 ; JH6050:421313-421636(+); OK
JH605023:c(699852-700172) ; ND ; ND
JH605024:c(74019-74339) ; JH6050:74019-74339(-); OK
JH605024:414451-414771 ; JH6050:414421-414771(+); error - start (414451/414421)
JH605024:459850-460170 ; JH6050:459850-460170(+); OK
JH605023:c(124915-125232) ; ND ; ND
JH605023:197755-198072 ; JH6050:197755-198072(+); OK
JH605025:319017-319334 ; ND ; ND
JH605027:105177-105494 ; JH6050:105177-105494(+); OK
JH605023:c(223535-223849) ; JH6050:223535-223849(-); OK
JH605024:181204-181518 ; JH6050:181228-181518(+); error - start (181204/181228)
JH605024:318825-319139 ; JH6050:318825-319139(+); OK
JH605024:c(320819-321133) ; JH6050:320819-321133(-); OK
JH605024:c(412075-412389) ; JH6050:412075-412389(-); OK
JH605026:c(412891-413202) ; ND ; ND
JH605023:183423-183731 ; ND ; ND
JH605023:203853-204161 ; JH6050:203670-204161(+); error - start (203853/203670)
JH605024:c(112866-113174) ; JH6050:112866-113174(-); OK
JH605025:145322-145630 ; ND ; ND
JH605025:290752-291060 ; JH6050:290752-291060(+); OK
JH605027:c(169808-170116) ; ND ; ND
JH605027:205702-206010 ; ND ; ND
JH605028:111181-111489 ; JH6050:111181-111489(+); OK
JH605030:36159-36467 ; JH6050:36159-36467(+); OK
JH605060:6-314 ; JH6050:6-314(+); OK
JH605024:312777-313082 ; JH6050:312777-313082(+); OK
JH605026:382880-383185 ; JH6050:382880-383185(+); OK
JH605023:c(815581-815883) ; JH6050:815581-815883(-); OK
JH605025:205954-206256 ; JH6050:205954-206256(+); OK
JH605025:290273-290575 ; JH6050:290273-290575(+); OK
JH605027:c(104018-104320) ; JH6050:104018-104320(-); OK
JH605023:176856-177155 ; JH6050:176856-177155(+); OK
JH605026:86626-86925 ; JH6050:86626-86925(+); OK
JH605036:5343->5640 ; ND ; ND
JH605066:40-336 ; ND ; ND
JH605023:c(579663-579956) ; ND ; ND
JH605027:c(146661-146954) ; ND ; ND
JH605023:83151-83441 ; JH6050:83151-83441(+); OK
JH605025:434800-435090 ; JH6050:434779-435090(+); error - start (434800/434779)
JH605023:c(558184-558471) ; JH6050:558184-558471(-); OK
JH605024:643624-643911 ; ND ; ND
JH605027:c(161553-161840) ; JH6050:161553-161840(-); OK
JH605025:40804-41088 ; JH6050:40729-41088(+); error - start (40804/40729)
JH605026:c(258830-259114) ; JH6050:258830-259114(-); OK
JH605024:c(365575-365856) ; JH6050:365575-365856(-); OK
JH605023:414683-414961 ; JH6050:414683-414961(+); OK
JH605029:82527-82805 ; ND ; ND
JH605023:c(541685-541960) ; JH6050:541685-541960(-); OK
JH605029:c(136059-136334) ; ND ; ND
JH605023:363356-363628 ; JH6050:363356-363628(+); OK
JH605023:442687-442947 ; JH6050:442687-442947(+); OK
JH605028:96334-96594 ; JH6050:96334-96594(+); OK
JH605025:c(399071-399328) ; ND ; ND
JH605023:c(135323-135577) ; ND ; ND
JH605026:c(139845-140096) ; ND ; ND
JH605028:c(80556-80807) ; JH6050:80556-80807(-); OK
JH605025:433457-433705 ; JH6050:433457-433705(+); OK
JH605023:183797-184039 ; JH6050:183797-184039(+); OK
JH605023:32256-32495 ; ND ; ND
JH605024:686136-686369 ; ND ; ND
JH605027:c(70332-70565) ; JH6050:70332-70634(-); error - start (70565/70634)
JH605023:c(83478-83708) ; ND ; ND
JH605023:c(793345-793572) ; ND ; ND
JH605026:c(50026-50250) ; ND ; ND
JH605026:449110-449331 ; ND ; ND
JH605026:c(523618-523833) ; ND ; ND
JH605026:242487-242699 ; ND ; ND
JH605026:c(384936-385148) ; ND ; ND
JH605026:c(516786-516998) ; ND ; ND
JH605024:422896-423099 ; ND ; ND
JH605023:298748-298948 ; ND ; ND
JH605025:331494-331691 ; ND ; ND
JH605027:c(56033-56227) ; ND ; ND
JH605023:c(252406-252591) ; ND ; ND
JH605026:26244-26426 ; ND ; ND
JH605029:72919-73101 ; ND ; ND
JH605028:158873-159034 ; ND ; ND
JH605028:36031-36186 ; ND ; ND
JH605023:c(492672-492815) ; ND ; ND
ND ; JH6050:424878-427919(+) ; ND
ND ; JH6050:723956-726157(-) ; ND
ND ; JH6050:93576-95660(-) ; ND
ND ; JH6050:166096-168025(+) ; ND
ND ; JH6050:559546-561426(+) ; ND
ND ; JH6050:261548-263254(-) ; ND
ND ; JH6050:40885-42579(+) ; ND
ND ; JH6050:545494-546928(-) ; ND
ND ; JH6050:499461-500846(-) ; ND
ND ; JH6050:420001-421290(-) ; ND
ND ; JH6050:301450-302700(+) ; ND
ND ; JH6050:306082-307260(-) ; ND
ND ; JH6050:284891-286054(-) ; ND
ND ; JH6050:42163-43305(+) ; ND
ND ; JH6050:722346-723455(+) ; ND
ND ; JH6050:304874-305917(-) ; ND
ND ; JH6050:21108-22151(+) ; ND
ND ; JH6050:597972-598943(+) ; ND
ND ; JH6050:267250-268173(-) ; ND
ND ; JH6050:580712-581590(+) ; ND
ND ; JH6050:444809-445621(+) ; ND
ND ; JH6050:550363-551172(-) ; ND
ND ; JH6050:472899-473708(+) ; ND
ND ; JH6050:517138-517935(-) ; ND
ND ; JH6050:364523-365281(+) ; ND
ND ; JH6050:548764-549474(-) ; ND
ND ; JH6050:229470-230138(-) ; ND
ND ; JH6050:496887-497534(-) ; ND
ND ; JH6050:627424-628053(-) ; ND
ND ; JH6050:439469-440089(+) ; ND
ND ; JH6050:11759-12361(-) ; ND
ND ; JH6050:455770-456354(+) ; ND
ND ; JH6050:8578-9096(-) ; ND
ND ; JH6050:300268-300768(-) ; ND
ND ; JH6050:13430-13921(-) ; ND
ND ; JH6050:152450-152935(+) ; ND
ND ; JH6050:478683-479165(+) ; ND
ND ; JH6050:96038-96490(+) ; ND
ND ; JH6050:145741-146193(-) ; ND
ND ; JH6050:163241-163687(-) ; ND
ND ; JH6050:323669-324115(+) ; ND
ND ; JH6050:352843-353277(+) ; ND
ND ; JH6050:17126-17533(-) ; ND
ND ; JH6050:7216-7623(+) ; ND
ND ; JH6050:212571-212972(+) ; ND
ND ; JH6050:304884-305264(-) ; ND
ND ; JH6050:363833-364213(+) ; ND
ND ; JH6050:183050-183424(-) ; ND
ND ; JH6050:940661-941017(+) ; ND
ND ; JH6050:556552-556908(-) ; ND
ND ; JH6050:18079-18429(+) ; ND
ND ; JH6050:485275-485619(-) ; ND
ND ; JH6050:143930-144271(-) ; ND
ND ; JH6050:12079-12381(+) ; ND
ND ; JH6050:644583-644882(-) ; ND
ND ; JH6050:180356-180655(-) ; ND
ND ; JH6050:290323-290622(+) ; ND
ND ; JH6050:201654-201950(+) ; ND
ND ; JH6050:274090-274386(-) ; ND
ND ; JH6050:315942-316238(-) ; ND
ND ; JH6050:273930-274226(+) ; ND
ND ; JH6050:710301-710591(-) ; ND
ND ; JH6050:506768-507055(-) ; ND
ND ; JH6050:246734-247018(-) ; ND
ND ; JH6050:557237-557521(-) ; ND
ND ; JH6050:327162-327446(-) ; ND
ND ; JH6050:203750-204034(-) ; ND
ND ; JH6050:341313-341594(-) ; ND
ND ; JH6050:282423-282704(-) ; ND
ND ; JH6050:205262-205540(-) ; ND
ND ; JH6050:69811-70089(-) ; ND
ND ; JH6050:609757-610032(+) ; ND
ND ; JH6050:328140-328415(+) ; ND
ND ; JH6050:56501-56776(-) ; ND
ND ; JH6050:303464-303736(+) ; ND
ND ; JH6050:825937-826209(+) ; ND
ND ; JH6050:114352-114624(-) ; ND
ND ; JH6050:755148-755417(-) ; ND
ND ; JH6050:803428-803697(-) ; ND
ND ; JH6050:125210-125479(-) ; ND
ND ; JH6050:78088-78354(+) ; ND
ND ; JH6050:449344-449610(-) ; ND
ND ; JH6050:3955-4219(-) ; ND
ND ; JH6050:260518-260781(+) ; ND
ND ; JH6050:19874-20134(-) ; ND
ND ; JH6050:605320-605580(+) ; ND
ND ; JH6050:104851-105111(+) ; ND
ND ; JH6050:475889-476146(+) ; ND
ND ; JH6050:544655-544912(+) ; ND
ND ; JH6050:865028-865285(+) ; ND
ND ; JH6050:210150-210407(-) ; ND
ND ; JH6050:251694-251949(+) ; ND
ND ; JH6050:40385-40642(-) ; ND
ND ; JH6050:577306-577560(-) ; ND
ND ; JH6050:154659-154913(+) ; ND
ND ; JH6050:324873-325124(-) ; ND
ND ; JH6050:313894-314141(-) ; ND
ND ; JH6050:573668-573916(-) ; ND
ND ; JH6050:326872-327120(-) ; ND
ND ; JH6050:90800-91045(+) ; ND
ND ; JH6050:708071-708316(-) ; ND
ND ; JH6050:264479-264724(-) ; ND
ND ; JH6050:474051-474293(+) ; ND
ND ; JH6050:256767-258792(+) ; ND
ND ; JH6050:543508-544094(-) ; ND
ND ; JH6050:870133-870578(+) ; ND
ND ; JH6050:407751-409471(+) ; ND
ND ; JH6050:238899-240106(+) ; ND
ND ; JH6050:18404-18779(+) ; ND
ND ; JH6050:45933-46599(-) ; ND
ND ; JH6050:571339-572176(-) ; ND
ND ; JH6050:480092-481153(-) ; ND
ND ; JH6050:510612-512311(+) ; ND
ND ; JH6050:153007-153686(+) ; ND
ND ; JH6050:683619-684789(+) ; ND
ND ; JH6050:287663-288258(+) ; ND
ND ; JH6050:183965-184922(+) ; ND
ND ; JH6050:29220-30080(-) ; ND
ND ; JH6050:383132-384713(+) ; ND
ND ; JH6050:237460-238184(+) ; ND
